,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39
emb_dim_0397,-0.7854881997042623,-0.04906502710832471,0.04141241631050022,-0.11228537627500722,-0.028053745615349446,-0.09045559808852462,-0.00858044609146411,0.02424278406458245,-0.06230725264494618,-0.04009697613580735,-0.005590018868477837,-0.016962534729217146,0.07215945622637428,0.16277556452211256,-0.07427398527284401,0.013160992932931624,-0.21059917400386108,-0.020704701367503575,-0.031802368927550013,0.10019155555539083,-0.004836477670331578,-0.056381530625624225,0.007782892074153092,-0.03572831319116274,0.0021036725087865953,-0.02325981516100961,-0.06894244565144862,0.01817794149147648,-0.05955632165650175,0.09241563325189404,-0.13308346771603272,-0.10969734423236885,-0.0010608930108454366,-0.08335475101482534,-0.06218845423727005,0.03189159648490976,0.04789035312808738,-0.045436267292724056,-0.02998459958740786
emb_dim_0398,0.17499059093601255,-0.4531581113030105,-0.6812186917351547,-0.1570561083098925,-0.1324619740849098,0.0040918678589280865,0.057017870663267835,0.16593060748933877,0.04208889268956037,0.04347906605614839,-0.032851374392682986,-0.11106353290932341,0.003501144135937046,-0.042350702400602645,0.008777538320378463,0.03302986663366493,0.0400841293707814,-0.07691806768816244,0.0868084376904289,0.002199409003304723,0.15464101540862737,-0.004294506347796258,-0.036984329098533136,-0.05280614065339814,0.07435296721132822,-0.049526787843838516,0.05171576047099979,0.05569291105649951,-0.045206452336768385,0.03897773607748519,-0.027022478502582884,0.07697306087770948,0.08538464964810624,0.0757598210695837,0.05110338650742644,-0.053006617104107444,0.014349980128094129,-0.004066068445930421,0.05341317696224694
emb_dim_0399,-0.055760644084341345,0.04646574158350279,-0.17376398912017033,-0.16748492837948747,0.7708175432381187,-0.0002429854691197576,0.02384443468785675,0.08049459954598409,0.05570822547813913,0.006460199445333274,-0.005451668746434149,-0.03527389049534667,0.08833211371634075,-0.016662224695242037,0.018144609878698793,0.21495502193657226,-0.011117697815366909,-0.051217951047917716,-0.07527733273502106,-0.09547098858618745,-0.0030170235496305266,0.011141694761028787,-0.05490499979452721,0.1861468570302557,0.02239902331126162,0.03853623562683182,0.013249463285139797,-0.026485228422032284,0.1336185120283255,0.09040658933344282,0.08989618236583813,-0.03518327200369163,-0.013892323677995226,0.008695579934858446,0.12465665319620592,0.03942517279368416,-0.07006265247859024,-0.07780645323639203,0.042968994090437945
emb_dim_0400,0.5621279606278897,0.48612662741686663,0.09836026976015974,-0.27532221949420127,0.067171059184365,-0.003987940531883617,0.08837543153672281,-0.0700252687053329,0.09688411130026807,-0.005764367817027115,-0.02689575222283506,-0.06891239638301488,-0.059264279398887766,-0.07447658796359093,-0.0662183923389446,0.07777597783686536,0.06610677653173784,0.0804583497219247,-0.008581707340092325,-0.15620901125093886,-0.12449003347719152,-0.11723153363430441,-0.09509274154781122,-0.10484066865145472,-0.05091341397295505,0.09417232151647162,-0.0784423932082732,-0.0648413559174898,0.02056036689491762,0.08871880330363877,-0.16415538726919568,0.14420061187220393,0.009840743282567128,0.03927030457018526,0.06423121222587863,-0.0015736835528757703,-0.009280066429666464,0.0656157483723562,-0.0026264949010245007
emb_dim_0401,0.5127136076927247,-0.45059086757659056,-0.44295209284750753,-0.08197984841902434,-0.018279012809056923,-0.10999810370885829,-0.004101138437130854,0.039109001159910235,0.046896759515100826,0.13837253380386405,-0.06076025655366269,0.06635541477679102,0.056536576900686086,-0.052663019105734725,-0.0769932564626367,-0.07025268801906097,-0.013036602189282688,0.05462083311794963,0.18937451505637534,-0.031234067852064156,0.03782443678854698,-0.029209849036908153,-0.08656431258208813,0.00695637822406059,-0.08186456801360083,-0.05285876417688718,0.024626179423956906,0.027128754667763183,0.09777525655361012,-0.12453358292314314,-0.031274463798771496,0.05737760557880154,0.0716266002091362,0.03814262870821396,-0.08584354571112625,-0.09045871628090053,0.06031650497089489,0.07727433022384611,-0.007855334800316423
emb_dim_0402,-0.5810984282229811,0.20547513889900532,-0.3648933473707793,-0.011691380109360716,-0.3106688125700203,-0.24015364587225826,0.007690125941661287,0.09486733062588118,0.014959450495611277,-0.03634768075187254,-0.09045011819335858,-0.20835674558738784,0.023901150154185986,-0.011234738382981606,0.0004648559746205099,0.09165731393864078,-0.11582123350649992,0.019204806681125435,0.035577009984011636,-0.08447646784607538,-0.07504209830855069,-0.11745460826460578,-0.0518915073727415,0.010964262712677286,0.05431546054269796,0.07760692323373065,-0.05311966149590083,0.015405159749114439,0.009496328252487998,0.18183438066334812,-0.07127942657264466,0.03105795702849455,0.07249427431505734,0.061956947205822115,0.10282826283345017,-0.021249053574272425,-0.14146579601488343,0.01311966411150114,-0.03999677041702756
emb_dim_0403,-0.7934678405527521,-0.10276569681112736,-0.07903738180868797,0.03667728407167792,-0.16555813718074572,-0.09481793747315312,0.025831809866055704,0.17430244938398556,-0.21253949163037125,-0.015324404038736283,0.011723758130951584,0.039249026213265904,0.011289036114408155,-0.03900320032160518,0.024202069184018155,0.12046089855672096,-0.07254585892383064,0.03240067530210968,0.01241881886729777,-0.004318783089895667,-0.04303564646428479,-0.09780348105498764,0.02242527533850595,0.007614139228462243,-0.029109471625525175,0.11158509829309632,0.02194738899585049,0.019795971646494156,0.048374689145514294,0.09637206283194355,-0.05426126509794784,0.00381031288165306,0.05121339262304534,0.16788953664110243,-0.029194636568366638,0.10841142972391031,0.016305763405243014,-0.01700533525287275,0.0485710103684886
emb_dim_0404,-0.007124964099631923,0.2705314410700962,0.4092847041006795,0.05576107114323596,-0.07401813068949882,0.02144265671073413,0.17587488446282562,0.09498615774703144,-0.22609450695099031,-0.02024217048825495,-0.14152682677273531,-0.06551851988319403,0.11430562213162432,0.13392504055474258,0.15543914464262748,-0.05805524870071706,-0.1403046133533854,0.009105742220595613,-0.07343493514488329,0.011713660155362838,0.027682331717942217,0.04860122266948123,-0.0209201013047484,0.06957711234239822,-0.02612726743489862,0.0030444349304378907,-0.028595390155846282,0.14965758147572758,-0.18079626657457248,-0.22451454903607881,0.11004682483233862,-0.06045996060328344,-0.05746708934955744,0.05914914915127566,-0.4347868689329529,-0.07569547363652984,-0.03207972787837899,0.0368892067237454,-0.02732021767056125
emb_dim_0405,-0.22277093892184757,-0.3852858441176525,-0.1529340270553049,0.06919950682040903,-0.12262528183189456,-0.03776001409374922,-0.030429947163364,-0.05065839963789127,0.09267256712808383,0.2719997449677932,-0.019211180965780335,-0.38028245013057055,0.2527876280544501,-0.03493379172071738,-0.15412032555508243,-0.11150905911384759,-0.13180948355047334,0.09613980870912608,0.17990735190711138,0.01990891675887333,0.01730804584074376,-0.0319796221073946,-0.07643996699010495,-0.05168936366188373,-0.10755052444909073,-0.049025967145052134,0.10458237450374255,-0.03281690661587919,0.1441530017408304,0.04918384205301066,-0.003951738195957285,0.009412218622514363,0.0030089385366661434,-0.03710038639855465,0.04313896820796989,0.02740041051674964,0.005035949549651921,-0.09626049793452059,0.20509297214946307
emb_dim_0406,0.21718595036719082,-0.6203419661722012,-0.3016404806527479,-0.10677809089644426,0.003990231801847334,-0.21662575746577148,-0.007933361342288583,-0.023219735431085377,0.09827330585506978,0.1228537266380929,-0.040289185648171764,-0.19294743969819206,-0.008484206424734532,-0.2000348525862326,-0.20798841654486652,0.0887596250277553,-0.051358106856449835,-0.004734859246368385,-0.01103340698910586,0.07118841664361784,-0.007572395049796705,-0.0474075617116772,-0.015331973006532856,-0.0804777646359267,-0.05016956789025856,-0.00545248656991524,-0.03071025174462517,0.03842684330413291,-0.10632615945654787,0.11550365250475565,0.016553276629652763,-0.01781495811851335,0.01471044931730964,0.02395486846018508,-0.02398000922440337,0.04811742750492773,0.052087443673489504,-0.0037436717086222295,0.1445770394264066
emb_dim_0407,0.34019335141734053,0.054424062253379396,-0.048903811008696264,-0.056571962803480806,0.06316986750539345,-0.1243661358814836,-0.14551295056467065,-0.0007545738911073558,0.0034117112514140966,0.0496980983916002,-0.03174970324677929,-0.006980612052618546,0.05080243694269463,-0.16581189252086898,-0.033162221726386075,-0.013885313564612202,0.03441049422069695,0.10363740260188509,-0.10653981497164375,0.00020548769993778185,-0.06798868738219625,-0.027691733747356537,0.00670484994458954,-0.7005129386664677,-0.04891496953308896,0.003725662419101361,-0.018303531950560715,-0.07382410292355342,0.055215122830778694,-0.033283280205854346,-0.07629076786755587,0.006179487074097698,0.10472990203689335,-0.010461991930879587,0.04291433324524971,-0.001958786759512661,-0.05746681160081894,-0.005148722830780486,0.0007102989409757061
emb_dim_0408,-0.24511850099218954,-0.10014251744039952,0.028251526267234196,-0.3878185612402901,0.2160296131191872,-0.00660442273582817,0.3008283876920772,-0.11066083399481326,0.01680050773542428,-0.02101782944163271,-0.12147583769883431,0.1310580059858309,-0.12681666714449064,-0.058486809796038014,-0.13023929652882318,0.10243266396853178,-0.047895796065585056,-0.0462071413559171,0.08891450721383258,0.16308322612468917,-0.12764885109842358,-0.020127091076505794,-0.08450490685603683,-0.10899632508213027,-0.049274094591780344,-0.07557366528960467,0.15208847113135676,0.07330255017177723,-0.13046601257231272,-0.09537108652708175,-0.17153845264463546,0.14831058079978363,-0.02800398646466444,-0.01911808732774443,-0.026659104604455187,-0.01568882498582744,-0.06330996293207349,-0.06315874340519122,0.20576284015303434
emb_dim_0409,-0.5633007504383714,-0.34135506718865083,-0.04758191401017966,-0.16339362841095853,0.04016683052702915,-0.08860886776901873,-0.0605783116280276,0.15681778238281185,0.09562076671601376,0.07151430122291719,0.10526421574483635,0.011055177044569544,-0.01721303252231857,-0.008502348206382926,-0.04406225872160853,0.030624175827210158,0.018354574940588616,0.007477026464286251,0.0009008053413469809,0.04704165256071868,0.021858247509870973,0.07095074756918421,0.11489074751526723,-0.031692345424574025,0.0629191475222816,0.044390634949383015,-0.10386461185230443,0.10382139876356633,-0.0060725632194334085,0.1318424846363512,-0.08751958297867063,-0.007464236299528139,-0.0012274702549978415,-0.3529931117458276,0.006217400287369632,0.04993042065846511,-0.13499892916438175,-0.049341708215320024,0.033301421598996545
emb_dim_0410,0.30243726477902266,0.3951805569674142,-0.005979570078795711,0.0809631377450204,-0.047924738278663774,0.37550198746504426,0.11183871493345734,0.16329466368111265,0.09265363147407053,-0.20092607780310506,0.02624541579048137,-0.25218721049382953,0.1309999061156465,0.11841668779689674,0.16184322707398882,-0.14790262117789618,0.1170321017949533,0.01118148616685158,0.13825224215554754,0.03312429376186814,0.03656864790005257,-0.15667567443239186,-0.04105883301022416,0.057064624073929926,-0.005972452069329203,-0.07000671904090498,0.05956334089693302,0.167639855729155,0.100035933204466,0.01763313913400056,0.017818757228656223,-0.009173734847993118,0.010955367908851541,-0.09923690364468125,0.1139265029814168,0.10216947417267977,-0.013408200171633041,0.007963714996032831,-0.16772828595839556
emb_dim_0411,-0.1316567228122778,-0.12656766197516522,-0.1111864694112703,-0.06329056960123187,0.11989815285266225,-0.11642747366350213,-0.08853468816936846,-0.05307835017994443,-0.15808897492545967,0.11757737296288917,-0.02470046469429796,0.05916790060671466,-0.22494789763649056,0.3983348496690158,-0.0683932741819614,-0.007175630655816918,0.018947384518207943,0.3657152851577089,-0.08415755857765717,0.02121345934300497,-0.0240436509412027,0.08561919167613762,-0.06909922812202474,0.03586303752101513,-0.046949579383536846,0.143797294113941,0.08594087152299575,-0.18253887638332952,-0.015794734398989502,-0.159452947742942,-0.16777871838070238,-0.05810202408681921,0.07966737307767269,0.08563425216692003,0.014443196996546682,0.08120663368171255,0.01747802445838732,-0.034806461100162195,-0.08200104366857593
emb_dim_0412,-0.21561350340907304,-0.02632652714164607,-0.38069800292663364,-0.04027590658890667,-0.43990935945695264,-0.04895372711339971,0.08033076939501527,0.14312761664079457,-0.028831699556454593,-0.044064839731745915,0.13433554140196746,-0.018217674722140857,0.04687087631941898,0.09673809469976505,-0.08052421803986551,0.03527168663289328,0.06988182987300218,-0.01988835965742947,0.010986605937013927,-0.08419946906447777,-0.014840360728511576,0.11436525005969822,-0.027280267974081365,-0.0707260121358743,0.05169102269986908,-0.15658320698120842,-0.23788030308021207,-0.07143064079214131,-0.0013904530686979087,-0.2892308479333705,-0.03490766542935228,-0.1017419449569371,-0.0648599441088988,0.07976672616632811,-0.016343315380886934,0.08463078683758316,-0.07166369581980545,0.027735412109388256,0.1409776573959163
emb_dim_0413,-0.033476698007741376,-0.02124340232710726,-0.20862785562296937,-0.44494201097539815,0.1139757529242171,0.11663343155127856,0.01462399573893198,-0.024803553716032448,-0.04925924410858504,0.20547388878210796,-0.03410962435937212,0.03135793596222801,0.08885427268108657,0.12514335103450708,-0.07080706018468558,0.057098566569175425,0.04164935180916798,-0.10018564756684276,0.17794799041427498,0.11551994465059856,-0.10951015821225649,-0.1210614521215668,0.06766501173519067,0.06250237727902681,0.5282431175793362,-0.041283292533903095,-0.045944548198848606,0.04534608155038511,0.0005397766889658948,0.05892286285388155,0.12942338072770565,0.07115327910441158,-0.01654049885802431,0.06729139341263493,-0.08474560168374821,0.012992592230968103,0.03833072611234068,0.15077390918948191,-0.03262606860601236
emb_dim_0414,-0.303925664440873,0.2157429152853708,-0.15901082680135872,-0.08578558716421258,-0.4437957154121365,0.17920302627726076,-0.10964517037152087,0.1400145670399845,-0.1517031500775122,0.20049422208589784,-0.02963282592189324,-0.11346857005626801,0.06367564961484408,0.0275241791433671,0.005229183273451249,-0.02367380022816461,0.028603552302161876,0.11893016672056235,0.17568650009331707,-0.023641404445866668,0.15885478866843092,-0.05513783407608729,-0.004238251455746359,0.008025777515098587,-0.034325085733245685,0.12511240567092932,0.19959985705867872,0.0833642981163181,-0.21815876235090426,-0.09020161417059115,-0.13265850956081934,0.08777995655052896,0.08065051790996655,0.0986052590436529,-0.059780130050710346,-0.009259575079827682,0.011682474213854583,-0.08562479230832673,0.13049439599537463
emb_dim_0415,0.37363341371185865,0.24804688948323408,-0.39382813284773954,-0.15969770417977397,0.18835730263795405,-0.16501443596310236,-0.08155099192033766,-0.07300014828497473,0.007867609616076217,0.03205203074018455,0.0019340647621248074,0.07924167291216774,0.20589161691014543,-0.05101080146310153,0.1227037727219878,0.188060408634871,0.05755093151610749,0.0767058534252602,0.06329571552034613,-0.06425336315264647,-0.042700668325892276,-0.047385791089722046,0.014612770176746039,-0.116902252049271,-0.13879840635638283,-0.037406304519297766,-0.1536349717077882,0.05808875819396082,0.050843071705437295,-0.0064958918678995545,0.033771188034068436,-0.1581798521776573,0.08378872265479861,0.051227398078815364,0.14565888179901193,0.1037189285344938,-0.18313082393999566,0.0992438993992906,-0.005052265809846065
emb_dim_0416,-0.15597144705105742,-0.5701570253303204,0.02703906024809442,-0.0017293022889567436,-0.2885057789629085,0.07222051970696157,0.02464632316242648,0.013313325746981939,-0.01370554173482909,0.12902488568087714,-0.24235164064410228,-0.1660275607469306,0.12385455799383674,0.13114556028223295,-0.011969338578770937,0.23014430079210316,-0.15939081518180692,0.18159066840867447,0.04035773368097724,0.06877261918949246,0.02307349773120449,-0.0071900437561994174,-0.1682276911602692,0.15569015844796508,0.04446862550405064,0.006181794218813344,0.08606895551149556,0.055960622770513835,-0.08294446810037188,0.05716671059964549,-0.08992094122417012,-0.009381934530084415,0.010269614610499958,-0.01738530701327536,0.07761791167632007,-0.07360208343933686,0.014452829354324953,0.011602961020462488,0.05706039894253509
emb_dim_0417,0.23274698542061054,0.001638645724164443,0.43022063531815224,0.31324534535501164,-0.19626688745116855,-0.2735485439482409,-0.04654389834782616,-0.04653608637834074,0.23822393473698347,-0.15307118164862793,-0.16996370524502016,0.04515117450321561,0.09835002905622989,0.08187006185355035,-0.13042764764082496,0.0811109965720929,-0.019438820096238017,-0.05685122895343077,-0.02891542424712622,-0.04680711466645408,0.04435539305345342,0.049320631942701684,-0.002362747891071535,0.09672990943449143,-0.01058944574936422,0.013669555267397196,-0.006754803494177866,-0.2151828867126031,-0.05980724023119971,0.19730796674061177,0.0706971963999271,-0.17911481565727477,-0.028294166004709433,-0.06772946592875277,-0.016535905688503154,0.04535856785318525,0.14562474861768696,-0.04110876900130958,0.030638119513884742
emb_dim_0418,-0.016516137985412575,-0.024843706191997918,-0.5388870753532042,-0.496484098480182,-0.004613189842933749,0.07299477661055329,-0.06902168811385494,-0.006627099508450551,0.09838070688184872,0.11500828819972439,0.04315958301310707,-0.12288120677004773,-0.09222075045214125,-0.15683425706141096,-0.08124515676340731,-0.012101873026285504,0.09250526897907699,-0.009065803669525519,0.1893147412819006,-0.027134762002506422,-0.10467840646820632,-0.05397724474334369,-0.03598536544087074,-0.11593732108818203,-0.13304574743355435,-0.027081290168565537,-0.014260894086167968,-0.07839143483371666,-0.009032911355766645,0.008996427183366074,-0.11832343558031014,0.005461442792251355,-0.000616051196638217,-0.09028127556695376,-0.028029179656150705,0.06094864616789362,0.12586745081135933,-0.0702970894759427,-0.0002547736657280207
emb_dim_0419,-0.09997025826548037,-0.03732480893828508,-0.3335939791300454,-0.1732504094536856,-0.15635242986446665,-0.0024773493327141516,0.049426740384112974,-0.017559885352427602,0.03995763587880363,-0.006282258253441818,-0.08045235837110182,0.04254986565055124,0.0177131389436942,0.1509992585238487,-0.09199702572703126,0.12769870135774355,-0.04759365198925052,0.012829498253235956,0.11473391579065753,0.00047551425156925936,0.6196673066440603,-0.03613476021259815,-0.018103562316135798,0.09864732700533915,-0.036142716788003994,-0.037217889448743435,-0.015021396960718254,-0.10699637937705896,-0.00430330356275709,-0.06648194812859015,-0.015307777942012987,-0.20938154216721896,-0.005805340519676098,0.08235760153168024,0.0066626543534245245,0.04706436251202054,-0.05208213153106576,0.030038547433318154,0.08061490813995435
emb_dim_0420,-0.3929712718924265,-0.5288724743619426,0.5585890702653279,-0.08240888243570912,-0.009421023412143195,0.03656931814190645,-0.019324158607918477,0.09502689378748144,-0.0799902180362254,-0.026140638429148055,-0.008439805323689192,-0.09799236981704072,0.018450536135338154,-0.07758380390034486,-0.030590334765745512,-0.019049021771782228,0.04892176241243592,-0.0016981126691396138,0.06249513540010106,-0.0545398593268222,0.05458260984166067,-0.011277244239664749,-0.08620103942443923,-0.14906651493400466,-0.10529716335505752,-0.02367867770075339,-0.05023061782520653,0.08115124175955124,0.016720896237020236,-0.08033430680427407,0.0636776200180206,-0.07266293579486831,0.028525025418871763,-0.045163848239047,0.05247663826754893,0.030846686897708912,0.02886938678413224,0.03797401678427534,-0.038553239932737675
emb_dim_0421,0.2001502648286083,0.25191634214902947,-0.06158062197897262,0.034375461282706375,0.16607958321439165,0.16511808585296625,-0.04585030014758517,-0.00489862387609178,0.09248524938866487,0.010296800363513992,0.0878623576507328,-0.05932816581719293,0.08732509693922402,0.1502459065230645,-0.08094886114602362,-0.01711467669773799,-0.007447147411795579,0.09939337784327024,0.049464252993832,0.009468323893175281,0.07218244575059911,-0.06661262850459411,-0.016837431469773127,-0.03812981679198612,0.042331513319387865,-0.00025184312225484955,0.007469280232454652,0.01399815288082995,0.036118112897856415,-0.044687127809545826,0.014583215720179352,-0.21121845510919127,-0.009197736760032332,0.0018336824415661767,-0.047104764030238895,0.017375103423460665,0.029411771996963768,0.6057706254562699,-0.013902118857573387
emb_dim_0422,-0.14986547039611112,-0.6743506523263517,-0.3329326609195656,-0.19951713290736486,0.16168256590612937,0.010520258610366732,-0.029262439921611268,0.016448710618747708,0.06773090215439112,-0.09036546661042091,0.0034341246181080853,0.018230223634961008,0.12606715662817417,-0.04702350490500294,0.009977356307277736,-0.1509777229543368,0.009318262431457355,0.17197924046069848,0.05327079605544626,-0.01186438920956642,-0.12367630132591756,0.018384555882028798,0.047231940746851185,-0.050680626636239505,0.13641904315946185,0.03421087697584099,0.004513159428277959,-0.009412140574371222,-0.1445285467199953,-0.013172177307242017,0.05961176523580911,0.12795017682755278,-0.1391386053064055,-0.009920140063432793,0.013905959970071954,0.07025337314558484,-0.0276175727510767,-0.09930089667282595,-0.053945597973112026
emb_dim_0423,0.35053133760494243,-0.06119852739344411,-0.3879987489442048,-0.11360024781358688,-0.6395520938343559,-0.07027417247873234,0.06351784707699282,0.13111492059165428,-0.05411579500089981,-0.041657344690227485,0.04551095135996983,-0.11417581582485999,0.19286956242812314,0.042655852345837304,0.07907931487264991,0.08120378032734965,-0.04840902823977953,0.12604021886338562,-0.06888919948161808,0.011886766507799733,0.12324333468998992,0.04907566547964731,-0.021806512708032674,0.09000414601226446,0.002228059222139849,0.04742115237720599,0.012318532098645646,-0.09491188146455311,0.03417961960224177,0.009312702277987875,0.16080009094122205,-0.034146712726461366,0.05504390889360073,0.02777803163597786,-0.009205977890166278,0.02002277900786061,-0.08017426392534921,-0.001341678421426397,0.08469708461182572
emb_dim_0424,-0.46804890233624363,0.11037277003313335,-0.22680897803691447,-0.1262244173405044,-0.28401101597911516,0.14481933374636924,-0.09522564059631694,0.3115643944755262,-0.043320472431047675,-0.1294694586361981,-0.027386034041580645,-0.07759637795692174,0.12088989798189832,-0.030253714803715286,-0.0390480295224941,-0.020009942793499998,-0.08036401702462583,0.021754434757812992,0.036923833789411255,-0.24064711550086623,0.13376190469575033,0.08794141492372089,-0.015298980204550696,0.0032505677534476465,0.013229833099577403,-0.02559253171581416,0.09704563978271136,0.08897057271904758,-0.07308068791233653,0.12358891335812354,0.1505607074237403,0.0018092521696063029,-0.14939768785653407,0.04607720946732889,0.14282973980490432,0.016989488765086755,-0.193957074797535,-0.03514952148608452,0.02759880101067377
emb_dim_0425,-0.5925186219580897,0.02575283375651409,0.000852433425161834,-0.18846570008744534,-0.027473604189656976,0.005051310354819817,0.14324683729101376,-0.0036346681939122185,0.007526766078800727,-0.12399233379758888,-0.1587111522233941,0.16129107625792566,0.05330359507261524,0.05429806238578582,0.059690697407273174,-0.08697105391130554,-0.0589420535989946,0.12394909524352184,0.1734560166785866,-0.21760920979513226,-0.10971005406201007,0.07600081311845718,-0.06162005323395052,0.06464602634462609,-0.03517712051505834,0.0023909839818105497,-0.14562770254220317,-0.17706913996113186,0.015658381873011006,-0.04895778487304452,0.06556712389852323,0.050856814783429884,0.0949028018690722,-0.05587124928084484,-0.027936720756313965,-0.024851092813551738,-0.0635023414387874,0.12980917448469312,-0.0790748078216871
emb_dim_0426,0.41824041941293194,-0.16292110388768474,-0.4487200082079647,0.01049583955348856,0.17134316580934172,-0.022224937293828496,-0.0004569195425246628,-0.0020557894420111405,-0.10081499328848634,0.050981954929332926,0.1211101444363606,0.03541730082275373,-0.1666438890254944,0.08687389458739968,0.049028435819012915,0.025624630123249753,-0.09380695880969338,0.08808779528860779,-0.1099500024041043,0.04259728874191033,0.28516053395700497,-0.1695751205549033,-0.057252297607592664,0.10064232777958187,-0.012687841833848029,0.028156373900932823,0.09327314455269196,-0.21668318370417622,0.10367628692755786,-0.005412581779886707,-0.11489475952939199,-0.12951578858568105,0.02985381730139486,-0.01658156510847167,-0.027188324554030575,-0.04000196359602455,-0.06853074650306212,0.11455067571262527,-0.04692856781126022
emb_dim_0427,0.04601345505320135,-0.2515563998605338,0.06476024017975823,-0.22172553196681502,-0.5463942672775788,0.0022814471033158513,-0.03494285069513584,0.08925291272902107,0.02527774551316643,-0.07628441110942978,-0.034038995442212186,0.0779363589257431,-0.0648811521695045,-0.42100786858524336,-0.018524932502841686,0.10298949219881037,-0.04943516628197984,-0.12818473862406907,0.007188912182001997,0.05309616299904991,-0.10627139889710241,-0.08054405948313417,-0.009275870428601441,0.016916321377061706,0.002466720062048487,-0.10263406870245993,0.0031545218114637577,0.11589789826236992,0.08042006322208727,-0.053692997006825595,0.04449867307060389,0.046069606891849905,0.16724681498245528,-0.02010182586386579,0.1905255493732906,-0.05243589438539528,-0.0512904238909046,-0.025692414713822775,-0.0023965381033080007
emb_dim_0428,0.5415558884460988,0.043321725208023,0.6093101555778692,0.11895889503771409,0.003474594481719571,-0.026378190682024155,0.008748761465639009,0.013485457528859315,0.018706519445098976,0.15343530082505277,0.04875720023800551,-0.20590602284078527,0.07939544247058235,-0.05809939734318303,-0.07756854395240331,0.04090323707002339,-0.03726640520394508,0.03984345472368067,-0.0760352780095512,-0.051472397987194704,-0.09529046326598033,0.020230844585193683,0.002872287633600498,-0.019301432052055263,0.03354278771467734,0.1444109854783515,0.008046872588023975,0.14551796094107383,0.08176908668390061,-0.02649233427511695,0.13657131876826417,-0.01932072907680632,-0.08519541434746303,-0.005714361433237998,0.09571337232552594,-0.026187665201037918,-0.004286496180628112,-0.1289743889609572,0.06388662353282251
emb_dim_0429,0.5204683408143596,0.26933684019835896,0.26320822189793935,0.0923334135889131,0.2492312946399167,-0.06220687082551112,0.10757753545871458,-0.06882756319321563,0.06277873787917614,0.032260944037378295,0.11933598355358961,-0.1360322768325021,0.16180460783411962,-0.00903749162856222,-0.19383823845103845,0.037977844466210005,-0.001818641349677425,0.014380179100108569,0.025997321290147965,0.035377486550632116,0.042611908323469484,0.029273261945173303,0.08368077137148339,-0.07507384530832423,0.05231564637122141,0.03963659747293418,-0.03646757736558556,-0.13064307630953845,0.10521601458078042,-0.1952338229297261,-0.05031155019311814,0.08096380816729123,-0.10586212193285717,-0.00766515294435132,-0.046314567028320874,0.021676085013458957,0.1995917460746512,0.09267119613623999,-0.12648450628250996
emb_dim_0430,-0.6450707294381268,-0.11941433867767988,0.03370638758731988,-0.3895734571475229,-0.23144853867513185,-0.06673485226372383,0.10265975851754612,0.050007465275751575,-0.02959972971887693,-0.15202790629436272,-0.13505051789385783,-0.04554809297667151,0.2207896249520482,0.0798311195560873,0.0957541084708933,0.15755429086811273,-0.010708761315911608,-0.17490211801503272,-0.05068643427784278,-0.008011963486497842,0.044700676798616654,0.0347782031253205,-0.026754769769060813,0.06829269925962123,0.07394910354118227,-0.05485053487898723,-0.02503818292824647,0.10605827545625401,0.027316379587553653,0.03852434169383693,-7.754258328451128e-06,-0.04261268784990125,-0.04342048462042659,-0.07762726660751218,0.05348756196581039,-0.03969804032249517,0.030473385585086533,-0.010148284389020282,0.018620493595258407
emb_dim_0431,-0.4898405297429136,0.4674897172044839,0.37510473914236425,0.0052299712222675055,0.10429908619828868,-0.11555656410406334,0.20096423449323644,-0.169010276423067,-0.07466211004812617,0.20960796072476948,-0.14552642583641218,-0.030240032884783323,-0.006477527191445817,-0.09500495990794114,-0.0026740486932242524,-0.09135268374890378,0.06028553791960671,0.10003550818490232,-0.09828658272647113,-0.03555558659935574,-0.04134998756419161,0.08378718726977137,0.05402002646724326,0.06942244717459241,0.05358826594098461,0.009949416738766903,-0.01846548740279423,0.088477671845432,-0.09626166125463222,-0.029029912839056236,-0.09378887461858969,-0.05735674825313559,-0.015370988456590757,0.08957657360315863,-0.0013771090994754815,-0.04341141104137013,-0.007123136504305207,0.017024674191190633,0.07909187355162367
emb_dim_0432,-0.5499582186836303,-0.40625805121189573,-0.4438875371779847,-0.1475970897749841,0.06008455494544623,0.05489978580098224,-0.07197601174697042,-0.05426183824947904,0.11747976739441064,-0.017257075970502245,0.004144584043217478,-0.17386289093951832,-0.058215702476681126,0.1425049061547087,-0.0006369075364022733,0.14502814616698406,-0.026835950057881214,0.05762755472636341,0.007956813508951482,0.02204128256986403,0.06266803202792043,0.087513981906331,0.027218505256632813,-0.02637712617354594,0.015331538607989428,0.013286203181602056,-0.01653402014890517,-0.15438607498758383,0.02636516905825095,0.1405268535719757,-0.11725367778599714,0.06582052649029824,0.04509331774683882,-0.03081025765241476,0.01911840467174935,0.0827074837049896,0.15922766536911362,0.12818048643234786,-0.007118432597800578
