date,s5p_n_tiles_available_day,s5p_no2_mean,s5p_so2_mean,s5p_o3_mean,s5p_no2_available_pct,s5p_so2_available_pct,s5p_o3_available_pct
2022-01-24,1,1.597466e-05,1.3813238e-05,0.10890775,1.0,1.0,1.0
2022-01-25,1,0.0,0.0,0.10895885,1.0,1.0,1.0
2022-01-26,1,8.408289e-07,0.0,0.108831145,1.0,1.0,1.0
2022-01-27,1,0.0,0.0,0.107272685,1.0,1.0,1.0
2022-01-28,1,1.816427e-05,-1.1613797e-05,0.108874366,1.0,1.0,1.0
2022-01-29,1,2.5492154e-05,8.239437e-05,0.11042949,1.0,1.0,1.0
2022-01-30,1,0.0,0.0,0.10840758,1.0,1.0,1.0
2022-01-31,1,0.0,0.0,0.107971705,1.0,1.0,1.0
2022-02-01,1,7.3444066e-06,-8.7112185e-06,0.110261105,1.0,1.0,1.0
2022-02-02,1,1.2161969e-05,4.2068564e-06,0.11241734,1.0,1.0,1.0
2022-02-03,1,1.11834215e-05,2.8109702e-05,0.11098728,1.0,1.0,1.0
2022-02-04,1,7.09874e-06,0.0,0.11050783,1.0,1.0,1.0
2022-02-05,1,0.0,0.0,0.0020192843,1.0,1.0,1.0
2022-02-06,1,5.3029356e-07,0.0,0.11126939,1.0,1.0,1.0
2022-02-07,1,5.0760427e-06,-3.2401786e-06,0.11219005,1.0,1.0,1.0
2022-02-08,1,0.0,0.0,0.11129366,1.0,1.0,1.0
2022-02-09,1,0.0,0.0,0.1113432,1.0,1.0,1.0
2022-02-10,1,0.0,0.0,0.11191901,1.0,1.0,1.0
2022-02-11,1,0.0,0.0,0.11123022,1.0,1.0,1.0
2022-02-12,1,2.0314172e-05,8.604286e-05,0.11199355,1.0,1.0,1.0
2022-02-13,1,0.0,0.0,0.10945394,1.0,1.0,1.0
2022-02-14,1,0.0,0.0,0.11277794,1.0,1.0,1.0
2022-02-15,1,1.1330336e-07,0.0,0.11115351,1.0,1.0,1.0
2022-02-16,1,8.091133e-06,0.0,0.11310093,1.0,1.0,1.0
2022-02-17,1,1.9124627e-05,-2.868319e-05,0.11346673,1.0,1.0,1.0
2022-02-18,1,0.0,0.0,0.111652076,1.0,1.0,1.0
2022-02-19,1,6.606127e-06,1.0166187e-05,0.111528955,1.0,1.0,1.0
2022-02-20,1,0.0,0.0,0.11148132,1.0,1.0,1.0
2022-02-21,1,0.0,0.0,0.0,1.0,1.0,1.0
2022-02-22,1,4.512146e-06,0.0,0.11340772,1.0,1.0,1.0
2022-02-23,1,1.2470024e-05,1.2342298e-06,0.113846265,1.0,1.0,1.0
2022-02-24,1,7.838081e-06,-7.7079854e-08,0.113872014,1.0,1.0,1.0
2022-02-25,1,1.024438e-05,6.640997e-06,0.113835566,1.0,1.0,1.0
2022-02-26,1,0.0,0.0,0.11154182,1.0,1.0,1.0
2022-02-27,1,0.0,0.0,0.11079625,1.0,1.0,1.0
2022-02-28,1,4.691654e-06,0.0,0.110095486,1.0,1.0,1.0
2022-03-01,1,6.5972336e-07,-2.9371984e-06,0.11010526,1.0,1.0,1.0
2022-03-02,1,0.0,0.0,0.10903968,1.0,1.0,1.0
2022-03-03,1,8.050236e-06,2.2725422e-05,0.109877795,1.0,1.0,1.0
2022-03-04,1,0.0,0.0,0.11014585,1.0,1.0,1.0
2022-03-05,1,0.0,0.0,0.109828435,1.0,1.0,1.0
2022-03-06,1,0.0,0.0,0.10981774,1.0,1.0,1.0
2022-03-07,1,0.0,0.0,0.10935969,1.0,1.0,1.0
2022-03-08,1,2.3378554e-05,5.982699e-05,0.11299831,1.0,1.0,1.0
2022-03-09,1,0.0,0.0,0.0,1.0,1.0,1.0
2022-03-10,1,1.6656792e-06,0.0,0.11241184,1.0,1.0,1.0
2022-03-11,1,1.2341381e-05,4.038108e-06,0.11099641,1.0,1.0,1.0
2022-03-12,1,3.346497e-05,-9.236224e-06,0.111447215,1.0,1.0,1.0
2022-03-13,1,2.2642114e-05,7.594886e-05,0.112169795,1.0,1.0,1.0
2022-03-14,1,2.3773939e-05,0.00013354167,0.1112005,1.0,1.0,1.0
2022-03-15,1,8.655774e-06,0.0,0.11088018,1.0,1.0,1.0
2022-03-16,1,8.13996e-06,0.0,0.11036066,1.0,1.0,1.0
2022-03-17,1,1.6967733e-05,9.185813e-06,0.111998215,1.0,1.0,1.0
2022-03-18,1,1.4928445e-05,-2.5929736e-05,0.11300962,1.0,1.0,1.0
2022-03-19,1,0.0,0.0,0.111128405,1.0,1.0,1.0
2022-03-20,1,0.0,0.0,0.109981835,1.0,1.0,1.0
2022-03-21,1,2.2430886e-06,0.0,0.10986437,1.0,1.0,1.0
2022-03-22,1,0.0,0.0,0.111184046,1.0,1.0,1.0
2022-03-23,1,4.4349827e-06,0.0,0.110919274,1.0,1.0,1.0
2022-03-24,1,1.5189834e-05,-1.7025612e-05,0.11097827,1.0,1.0,1.0
2022-03-25,1,0.0,0.0,0.0,1.0,1.0,1.0
2022-03-26,1,0.0,0.0,0.11088041,1.0,1.0,1.0
2022-03-27,1,0.0,0.0,0.11066122,1.0,1.0,1.0
2022-03-28,1,2.9543118e-05,3.3346238e-05,0.11089749,1.0,1.0,1.0
2022-03-29,1,2.3462204e-05,-1.3763427e-06,0.111087225,1.0,1.0,1.0
2022-03-30,1,1.5111707e-05,6.6143046e-05,0.11057228,1.0,1.0,1.0
2022-03-31,1,0.0,0.0,0.11115799,1.0,1.0,1.0
2022-04-01,1,1.1089006e-05,7.275171e-06,0.11022938,1.0,1.0,1.0
2022-04-02,1,3.3194083e-05,1.302067e-05,0.11220916,1.0,1.0,1.0
2022-04-03,1,1.124994e-05,-4.828474e-05,0.111608185,1.0,1.0,1.0
2022-04-04,1,1.771022e-05,0.0,0.112019606,1.0,1.0,1.0
2022-04-05,1,1.9695684e-05,1.1073751e-05,0.10960774,1.0,1.0,1.0
2022-04-06,1,2.5756208e-07,-2.6087762e-06,0.10954027,1.0,1.0,1.0
2022-04-07,1,3.378482e-06,8.7209935e-07,0.10788166,1.0,1.0,1.0
2022-04-08,1,8.743617e-06,-2.8209664e-05,0.10797684,1.0,1.0,1.0
2022-04-09,1,2.3270672e-05,-2.7007558e-05,0.11099657,1.0,1.0,1.0
2022-04-10,1,0.0,0.0,0.0015711915,1.0,1.0,1.0
2022-04-11,1,4.259532e-06,1.6552157e-07,0.11298252,1.0,1.0,1.0
2022-04-12,1,0.0,0.0,0.112423904,1.0,1.0,1.0
2022-04-13,1,0.0,0.0,0.11314515,1.0,1.0,1.0
2022-04-14,1,0.0,0.0,0.11262749,1.0,1.0,1.0
2022-04-15,1,7.185378e-06,0.0,0.11181018,1.0,1.0,1.0
2022-04-16,1,0.0,0.0,0.11121562,1.0,1.0,1.0
2022-04-17,1,1.0173911e-05,2.9607102e-06,0.10987986,1.0,1.0,1.0
2022-04-18,1,1.4784244e-05,-2.6546744e-05,0.11002713,1.0,1.0,1.0
2022-04-19,1,0.0,0.0,0.10914876,1.0,1.0,1.0
2022-04-20,1,0.0,0.0,0.110853516,1.0,1.0,1.0
2022-04-21,1,2.3019745e-06,0.0,0.11200517,1.0,1.0,1.0
2022-04-22,1,6.3216035e-06,3.439236e-06,0.11169711,1.0,1.0,1.0
2022-04-23,1,1.3085684e-05,-3.2731263e-05,0.11044412,1.0,1.0,1.0
2022-04-24,1,2.5445668e-05,-8.500252e-06,0.11180392,1.0,1.0,1.0
2022-04-25,1,0.0,0.0,0.11312789,1.0,1.0,1.0
2022-04-26,1,0.0,0.0,0.012997574,1.0,1.0,1.0
2022-04-27,1,2.3574587e-07,-8.3459315e-07,0.11173314,1.0,1.0,1.0
2022-04-28,1,0.0,0.0,0.112414576,1.0,1.0,1.0
2022-04-29,1,5.18622e-05,7.078237e-05,0.11165631,1.0,1.0,1.0
2022-04-30,1,0.0,0.0,0.111332424,1.0,1.0,1.0
2022-05-02,1,1.5022031e-05,1.325684e-05,0.11332195,1.0,1.0,1.0
2022-05-03,1,3.433467e-05,-4.8358476e-07,0.113724895,1.0,1.0,1.0
2022-05-04,1,4.9346806e-08,0.0,0.11257453,1.0,1.0,1.0
2022-05-05,1,0.0,0.0,0.11210965,1.0,1.0,1.0
2022-05-06,1,9.106819e-06,0.0,0.11068083,1.0,1.0,1.0
2022-05-07,1,0.0,0.0,0.112606026,1.0,1.0,1.0
2022-05-08,1,2.2814602e-05,0.00019038156,0.112813294,1.0,1.0,1.0
2022-05-09,1,0.0,0.0,0.112143256,1.0,1.0,1.0
2022-05-10,1,6.507991e-05,0.00019563733,0.113283105,1.0,1.0,1.0
2022-05-11,1,1.3128502e-05,-1.8186567e-05,0.1132375,1.0,1.0,1.0
2022-05-12,1,0.0,0.0,0.042414505,1.0,1.0,1.0
2022-05-13,1,1.7041549e-07,0.0,0.113258615,1.0,1.0,1.0
2022-05-14,1,0.0,0.0,0.11234702,1.0,1.0,1.0
2022-05-15,1,2.1897335e-05,0.0002027233,0.113677144,1.0,1.0,1.0
2022-05-16,1,0.0,0.0,0.11255253,1.0,1.0,1.0
2022-05-17,1,0.0,0.0,0.11148708,1.0,1.0,1.0
2022-05-18,1,0.0,0.0,0.11304486,1.0,1.0,1.0
2022-05-19,1,3.7724103e-06,0.0,0.112419136,1.0,1.0,1.0
2022-05-20,1,4.423383e-06,-9.6367585e-06,0.11061618,1.0,1.0,1.0
2022-05-21,1,3.3239707e-05,-1.0791227e-05,0.114741065,1.0,1.0,1.0
2022-05-22,1,2.5122672e-05,0.0005182558,0.116722226,1.0,1.0,1.0
2022-05-23,1,0.0,0.0,0.11704708,1.0,1.0,1.0
2022-05-24,1,2.0040654e-05,4.606301e-05,0.11631492,1.0,1.0,1.0
2022-05-25,1,1.4298131e-06,0.0,0.11551706,1.0,1.0,1.0
2022-05-26,1,0.0,0.0,0.11594597,1.0,1.0,1.0
2022-05-27,1,2.8551103e-05,0.00013152589,0.116166,1.0,1.0,1.0
2022-05-28,1,0.0,0.0,0.084010445,1.0,1.0,1.0
2022-05-29,1,2.0954012e-07,0.0,0.116595946,1.0,1.0,1.0
2022-05-30,1,0.0,0.0,0.117879145,1.0,1.0,1.0
2022-05-31,1,0.0,0.0,0.11765638,1.0,1.0,1.0
2022-06-01,1,3.359364e-05,-3.741425e-05,0.115430415,1.0,1.0,1.0
2022-06-02,1,0.0,0.0,0.11326451,1.0,1.0,1.0
2022-06-03,1,0.0,0.0,0.11257171,1.0,1.0,1.0
2022-06-04,1,1.3335642e-05,6.034823e-05,0.11481817,1.0,1.0,1.0
2022-06-05,1,3.441049e-05,0.00016258185,0.11620503,1.0,1.0,1.0
2022-06-06,1,1.6990207e-05,4.647485e-05,0.117395766,1.0,1.0,1.0
2022-06-07,1,0.0,0.0,0.11594551,1.0,1.0,1.0
2022-06-08,1,0.0,0.0,0.117128536,1.0,1.0,1.0
2022-06-09,1,3.5846435e-06,-3.3209722e-06,0.11748614,1.0,1.0,1.0
2022-06-10,1,2.536063e-05,2.2584596e-05,0.11747663,1.0,1.0,1.0
2022-06-11,1,2.868319e-06,-3.6433077e-05,0.117423646,1.0,1.0,1.0
2022-06-12,1,1.631696e-05,9.729089e-05,0.11789341,1.0,1.0,1.0
2022-06-13,1,0.0,0.0,0.11127228,1.0,1.0,1.0
2022-06-14,1,0.0,0.0,0.11653868,1.0,1.0,1.0
2022-06-15,1,1.5830194e-05,-2.0606152e-05,0.116587356,1.0,1.0,1.0
2022-06-16,1,1.2935841e-06,-3.7770242e-06,0.117362134,1.0,1.0,1.0
2022-06-17,1,0.0,0.0,0.11753287,1.0,1.0,1.0
2022-06-18,1,0.0,0.0,0.11876901,1.0,1.0,1.0
2022-06-19,1,9.848084e-07,0.0,0.119174615,1.0,1.0,1.0
2022-06-20,1,0.0,0.0,0.117496975,1.0,1.0,1.0
2022-06-21,1,1.27280255e-05,2.6541381e-06,0.117394954,1.0,1.0,1.0
2022-06-22,1,1.4561412e-08,8.1214625e-07,0.11899902,1.0,1.0,1.0
2022-06-23,1,2.096589e-07,0.0,0.118774645,1.0,1.0,1.0
2022-06-24,1,0.0,0.0,0.1189124,1.0,1.0,1.0
2022-06-25,1,8.4198797e-07,0.0,0.119256794,1.0,1.0,1.0
2022-06-26,1,2.5648774e-06,-8.603393e-06,0.11874223,1.0,1.0,1.0
2022-06-27,1,2.6663838e-05,0.00029855504,0.12136684,1.0,1.0,1.0
2022-06-28,1,1.3304341e-05,7.972426e-06,0.12005839,1.0,1.0,1.0
2022-06-29,1,2.1944581e-06,0.0,0.1004464,1.0,1.0,1.0
2022-06-30,1,2.1785338e-05,2.6577347e-05,0.12011297,1.0,1.0,1.0
2022-07-01,1,2.8678569e-05,0.00013337508,0.12079307,1.0,1.0,1.0
2022-07-02,1,3.0568433e-06,0.0,0.11905398,1.0,1.0,1.0
2022-07-03,1,1.6346843e-05,-6.4812506e-05,0.1190501,1.0,1.0,1.0
2022-07-04,1,1.2552848e-06,0.0,0.11931029,1.0,1.0,1.0
2022-07-05,1,0.0,0.0,0.11879588,1.0,1.0,1.0
2022-07-06,1,4.251304e-05,0.00016752233,0.12086766,1.0,1.0,1.0
2022-07-07,1,0.0,0.0,0.121374756,1.0,1.0,1.0
2022-07-08,1,0.0,0.0,0.120463856,1.0,1.0,1.0
2022-07-09,1,0.0,0.0,0.12101192,1.0,1.0,1.0
2022-07-10,1,0.0,0.0,0.12013277,1.0,1.0,1.0
2022-07-11,1,4.990928e-06,0.0,0.11920008,1.0,1.0,1.0
2022-07-12,1,0.0,0.0,0.1196688,1.0,1.0,1.0
2022-07-13,1,9.250124e-07,-2.8950678e-06,0.12132773,1.0,1.0,1.0
2022-07-14,1,1.1406546e-06,0.0,0.11979341,1.0,1.0,1.0
2022-07-15,1,0.0,0.0,0.08783226,1.0,1.0,1.0
2022-07-16,1,2.7680844e-05,8.805497e-05,0.12177202,1.0,1.0,1.0
2022-07-17,1,0.0,0.0,0.11978528,1.0,1.0,1.0
2022-07-18,1,0.0,0.0,0.12146719,1.0,1.0,1.0
2022-07-19,1,5.3493263e-06,5.8312988e-05,0.12242059,1.0,1.0,1.0
2022-07-20,1,0.0,0.0,0.12162995,1.0,1.0,1.0
2022-07-21,1,0.0,0.0,0.12194768,1.0,1.0,1.0
2022-07-22,1,0.0,0.0,0.12107678,1.0,1.0,1.0
2022-07-23,1,0.0,0.0,0.12146559,1.0,1.0,1.0
2022-07-24,1,8.328364e-06,6.649769e-05,0.12439937,1.0,1.0,1.0
2022-07-25,1,0.0,0.0,0.12140153,1.0,1.0,1.0
2022-07-26,1,0.0,0.0,0.11952352,1.0,1.0,1.0
2022-07-27,1,4.096265e-06,0.0,0.120668314,1.0,1.0,1.0
2022-07-28,1,8.329355e-06,-3.1913256e-05,0.12171019,1.0,1.0,1.0
2022-07-29,1,4.3726384e-05,0.00022600763,0.12376741,1.0,1.0,1.0
2022-07-30,1,3.151857e-05,0.0006413685,0.12613153,1.0,1.0,1.0
2022-07-31,1,0.0,0.0,0.08034166,1.0,1.0,1.0
2022-08-01,1,1.3770192e-05,6.910856e-05,0.124264926,1.0,1.0,1.0
2022-08-02,1,3.1888405e-06,5.8637474e-06,0.122232534,1.0,1.0,1.0
2022-08-03,1,8.454805e-06,-2.7600796e-05,0.12235944,1.0,1.0,1.0
2022-08-04,1,0.0,0.0,0.1226881,1.0,1.0,1.0
2022-08-05,1,0.0,0.0,0.123900734,1.0,1.0,1.0
2022-08-06,1,0.0,0.0,0.123039275,1.0,1.0,1.0
2022-08-07,1,7.217601e-07,0.0,0.12315751,1.0,1.0,1.0
2022-08-08,1,3.25039e-05,7.951797e-05,0.12632214,1.0,1.0,1.0
2022-08-09,1,0.0,0.0,0.12755091,1.0,1.0,1.0
2022-08-10,1,0.0,-1.887117e-05,0.12736842,1.0,1.0,1.0
2022-08-11,1,5.3531403e-06,-2.5590616e-05,0.12603256,1.0,1.0,1.0
2022-08-12,1,5.17336e-06,-2.9816048e-05,0.12603956,1.0,1.0,1.0
2022-08-13,1,0.0,0.0,0.12475581,1.0,1.0,1.0
2022-08-14,1,4.8419706e-06,3.1936735e-05,0.12352619,1.0,1.0,1.0
2022-08-15,1,0.0,0.0,0.12379133,1.0,1.0,1.0
2022-08-16,1,1.3342858e-06,0.0,0.0763993,1.0,1.0,1.0
2022-08-17,1,9.652198e-06,-1.643139e-05,0.12756354,1.0,1.0,1.0
2022-08-18,1,1.3667117e-05,-1.5897775e-05,0.12873851,1.0,1.0,1.0
2022-08-19,1,3.753475e-05,8.800896e-05,0.12928024,1.0,1.0,1.0
2022-08-20,1,0.0,0.0,0.12730144,1.0,1.0,1.0
2022-08-21,1,0.0,3.1830383e-05,0.12674198,1.0,1.0,1.0
2022-08-22,1,0.0,0.0,0.1264402,1.0,1.0,1.0
2022-08-23,1,5.1380295e-05,4.7268903e-05,0.12624398,1.0,1.0,1.0
2022-08-24,1,3.6012992e-05,0.00016727806,0.12580639,1.0,1.0,1.0
2022-08-25,1,0.0,0.0,0.12574409,1.0,1.0,1.0
2022-08-26,1,0.0,2.721414e-06,0.126648,1.0,1.0,1.0
2022-08-27,1,0.0,0.0,0.12827453,1.0,1.0,1.0
2022-08-28,1,0.0,0.0,0.1261012,1.0,1.0,1.0
2022-08-29,1,1.9066356e-05,3.1341754e-06,0.12789823,1.0,1.0,1.0
2022-08-30,1,2.7766331e-05,7.330196e-05,0.12826613,1.0,1.0,1.0
2022-08-31,1,0.0,0.0,0.12804009,1.0,1.0,1.0
2022-09-01,1,0.0,0.0,0.07982005,1.0,1.0,1.0
2022-09-02,1,1.3499205e-05,0.0,0.12781689,1.0,1.0,1.0
2022-09-03,1,3.882633e-05,-4.3335163e-05,0.12714028,1.0,1.0,1.0
2022-09-04,1,2.1894326e-05,1.4076753e-05,0.12766533,1.0,1.0,1.0
2022-09-05,1,3.1725854e-06,4.5490044e-05,0.12792887,1.0,1.0,1.0
2022-09-06,1,0.0,0.0,0.12655477,1.0,1.0,1.0
2022-09-07,1,3.4340853e-06,0.0,0.12784801,1.0,1.0,1.0
2022-09-08,1,4.4249206e-05,-7.5866833e-06,0.12769566,1.0,1.0,1.0
2022-09-09,1,0.0,0.0,0.12525648,1.0,1.0,1.0
2022-09-10,1,0.0,0.0,0.12730685,1.0,1.0,1.0
2022-09-11,1,0.0,0.0,0.12727469,1.0,1.0,1.0
2022-09-12,1,4.1145877e-06,0.0,0.12811024,1.0,1.0,1.0
2022-09-13,1,7.265533e-06,1.4016513e-05,0.1274425,1.0,1.0,1.0
2022-09-14,1,8.122945e-06,2.5200556e-05,0.12699357,1.0,1.0,1.0
2022-09-15,1,3.8695034e-06,-2.7401e-05,0.12873095,1.0,1.0,1.0
2022-09-16,1,0.0,0.0,0.1271733,1.0,1.0,1.0
2022-09-17,1,0.0,0.0,0.087193616,1.0,1.0,1.0
2022-09-18,1,0.0,0.0,0.1264708,1.0,1.0,1.0
2022-09-19,1,0.0,0.0,0.12645918,1.0,1.0,1.0
2022-09-20,1,2.675683e-05,-7.097486e-06,0.12702762,1.0,1.0,1.0
2022-09-21,1,0.0,0.0,0.12784176,1.0,1.0,1.0
2022-09-22,1,2.3630066e-05,0.00028534787,0.1277333,1.0,1.0,1.0
2022-09-23,1,2.43304e-05,2.9618768e-05,0.12886085,1.0,1.0,1.0
2022-09-24,1,1.6061981e-06,0.0,0.1278869,1.0,1.0,1.0
2022-09-25,1,4.3152428e-05,0.00016946842,0.12764613,1.0,1.0,1.0
2022-09-26,1,3.7881277e-05,0.00010846297,0.12916641,1.0,1.0,1.0
2022-09-27,1,4.4141936e-05,8.3596926e-05,0.13033992,1.0,1.0,1.0
2022-09-28,1,0.0,0.0,0.12940788,1.0,1.0,1.0
2022-09-29,1,7.066607e-06,5.200633e-06,0.13009973,1.0,1.0,1.0
2022-09-30,1,1.9249066e-05,-8.622852e-06,0.12746608,1.0,1.0,1.0
2022-10-01,1,4.34532e-05,0.0001983071,0.1272853,1.0,1.0,1.0
2022-10-02,1,1.970675e-05,-2.2400509e-05,0.1286559,1.0,1.0,1.0
2022-10-03,1,9.863767e-06,0.0,0.10544509,1.0,1.0,1.0
2022-10-04,1,0.0,0.0,0.12644914,1.0,1.0,1.0
2022-10-05,1,2.775285e-05,3.352911e-06,0.12701389,1.0,1.0,1.0
2022-10-06,1,3.6150283e-05,0.00026587787,0.12744904,1.0,1.0,1.0
2022-10-07,1,2.7286485e-05,5.7273875e-05,0.12624927,1.0,1.0,1.0
2022-10-08,1,0.0,0.0,0.12498772,1.0,1.0,1.0
2022-10-09,1,0.0,0.0,0.12426025,1.0,1.0,1.0
2022-10-10,1,7.348966e-06,-4.5008364e-06,0.12423671,1.0,1.0,1.0
2022-10-11,1,1.6886163e-06,8.687777e-06,0.12508719,1.0,1.0,1.0
2022-10-12,1,0.0,0.0,0.12721762,1.0,1.0,1.0
2022-10-13,1,0.0,3.5730957e-07,0.12518673,1.0,1.0,1.0
2022-10-14,1,0.0,0.0,0.124407366,1.0,1.0,1.0
2022-10-15,1,2.0585367e-06,0.0,0.124649376,1.0,1.0,1.0
2022-10-16,1,8.0628575e-07,0.0,0.12244948,1.0,1.0,1.0
2022-10-17,1,3.0636436e-06,-1.710528e-05,0.12210188,1.0,1.0,1.0
2022-10-18,1,0.0,1.3489247e-06,0.12337552,1.0,1.0,1.0
2022-10-19,1,0.0,0.0,0.12101103,1.0,1.0,1.0
2022-10-20,1,4.891961e-07,-6.3447436e-07,0.122870795,1.0,1.0,1.0
2022-10-21,1,1.25017505e-05,-3.2546275e-05,0.12172687,1.0,1.0,1.0
2022-10-22,1,5.772999e-06,6.5868203e-06,0.121457174,1.0,1.0,1.0
2022-10-23,1,2.6493422e-05,0.0002753585,0.12338571,1.0,1.0,1.0
2022-10-24,1,0.0,0.0,0.12337859,1.0,1.0,1.0
2022-10-25,1,2.2560977e-05,7.376221e-05,0.12233752,1.0,1.0,1.0
2022-10-26,1,0.0,0.0,0.12014203,1.0,1.0,1.0
2022-10-27,1,2.7927399e-05,6.1517094e-05,0.12143756,1.0,1.0,1.0
2022-10-28,1,0.0,0.0,0.12026564,1.0,1.0,1.0
2022-10-29,1,0.0,0.0,0.119885996,1.0,1.0,1.0
2022-10-30,1,5.6915787e-06,5.3735537e-05,0.12257813,1.0,1.0,1.0
2022-10-31,1,2.7772521e-05,-3.1145466e-06,0.12307647,1.0,1.0,1.0
2022-11-01,1,2.9949437e-05,8.8282e-05,0.12346101,1.0,1.0,1.0
2022-11-02,1,0.0,0.0,0.12166119,1.0,1.0,1.0
2022-11-03,1,0.0,0.0,0.12185302,1.0,1.0,1.0
2022-11-04,1,0.0,0.0,0.07668463,1.0,1.0,1.0
2022-11-05,1,0.0,0.0,0.12207429,1.0,1.0,1.0
2022-11-06,1,2.2161756e-05,7.495396e-05,0.12358556,1.0,1.0,1.0
2022-11-07,1,1.0720982e-05,4.192597e-05,0.12400064,1.0,1.0,1.0
2022-11-08,1,1.7050675e-07,1.4828851e-05,0.12222179,1.0,1.0,1.0
2022-11-09,1,0.0,0.0,0.12257324,1.0,1.0,1.0
2022-11-10,1,1.0510293e-05,1.7059921e-05,0.12204703,1.0,1.0,1.0
2022-11-11,1,2.4076342e-06,-3.1189262e-07,0.122354925,1.0,1.0,1.0
2022-11-12,1,0.0,0.0,0.120021515,1.0,1.0,1.0
2022-11-13,1,3.2741256e-05,8.613022e-05,0.12154331,1.0,1.0,1.0
2022-11-14,1,5.5095356e-06,9.3311326e-05,0.12088281,1.0,1.0,1.0
2022-11-15,1,0.0,0.0,0.12127709,1.0,1.0,1.0
2022-11-16,1,0.0,0.0,0.12109235,1.0,1.0,1.0
2022-11-17,1,9.238356e-06,-1.5627873e-05,0.119280785,1.0,1.0,1.0
2022-11-18,1,2.4061224e-05,0.00022480638,0.119596265,1.0,1.0,1.0
2022-11-19,1,1.046384e-05,0.00019403975,0.12111055,1.0,1.0,1.0
2022-11-20,1,0.0,0.0,0.039789815,1.0,1.0,1.0
2022-11-21,1,1.9429375e-05,7.66383e-05,0.12081046,1.0,1.0,1.0
2022-11-22,1,1.429757e-05,-1.15750154e-07,0.11909566,1.0,1.0,1.0
2022-11-23,1,3.460968e-06,0.0,0.11886299,1.0,1.0,1.0
2022-11-24,1,2.2718797e-05,0.00018626993,0.11868229,1.0,1.0,1.0
2022-11-25,1,2.2485618e-05,0.0004091351,0.1201943,1.0,1.0,1.0
2022-11-26,1,4.559893e-06,0.0,0.119997844,1.0,1.0,1.0
2022-11-27,1,0.0,0.0,0.11876978,1.0,1.0,1.0
2022-11-28,1,1.3021385e-06,3.4153331e-06,0.118184015,1.0,1.0,1.0
2022-11-29,1,1.9539091e-05,0.0006579156,0.11830346,1.0,1.0,1.0
2022-11-30,1,0.0,1.859651e-06,0.117818296,1.0,1.0,1.0
2022-12-01,1,0.0,0.0,0.11741243,1.0,1.0,1.0
2022-12-02,1,7.918656e-06,-2.0841699e-05,0.11881085,1.0,1.0,1.0
2022-12-03,1,2.919807e-06,9.9245835e-06,0.11839313,1.0,1.0,1.0
2022-12-04,1,0.0,0.0,0.11649206,1.0,1.0,1.0
2022-12-05,1,3.3850898e-05,0.00018917734,0.116920866,1.0,1.0,1.0
2022-12-06,1,0.0,0.0,0.011323132,1.0,1.0,1.0
2022-12-07,1,2.5267339e-06,0.0,0.11545965,1.0,1.0,1.0
2022-12-08,1,1.6863647e-05,3.8176415e-05,0.11585345,1.0,1.0,1.0
2022-12-09,1,2.6231273e-05,4.5879202e-05,0.11643168,1.0,1.0,1.0
2022-12-10,1,0.0,-2.4866651e-08,0.11810182,1.0,1.0,1.0
2022-12-11,1,5.8695055e-06,4.50662e-05,0.11801252,1.0,1.0,1.0
2022-12-12,1,2.6347847e-05,4.460267e-06,0.11913207,1.0,1.0,1.0
2022-12-13,1,0.0,0.0,0.11845465,1.0,1.0,1.0
2022-12-14,1,1.9615265e-05,-2.4569845e-05,0.11948902,1.0,1.0,1.0
2022-12-15,1,1.2800708e-05,2.4140598e-05,0.1196391,1.0,1.0,1.0
2022-12-16,1,3.9362672e-05,-0.00010577055,0.1204409,1.0,1.0,1.0
2022-12-17,1,2.1018318e-06,0.0,0.11735298,1.0,1.0,1.0
2022-12-18,1,1.6679021e-05,-3.8832855e-05,0.11864489,1.0,1.0,1.0
2022-12-19,1,2.4449118e-05,1.7395949e-05,0.11910902,1.0,1.0,1.0
2022-12-20,1,3.5746027e-05,1.0608543e-05,0.1188833,1.0,1.0,1.0
2022-12-21,1,1.9956302e-05,0.00011201385,0.11659859,1.0,1.0,1.0
2022-12-22,1,0.0,0.0,0.0018248035,1.0,1.0,1.0
2022-12-23,1,1.4454918e-05,3.5450845e-05,0.115986034,1.0,1.0,1.0
2022-12-24,1,0.0,0.0,0.117819734,1.0,1.0,1.0
2022-12-25,1,9.503017e-06,2.5793037e-05,0.118571065,1.0,1.0,1.0
2022-12-26,1,0.0,0.0,0.11711286,1.0,1.0,1.0
2022-12-27,1,1.2290496e-06,0.000103653256,0.117070645,1.0,1.0,1.0
2022-12-28,1,7.188426e-06,-1.2844264e-05,0.11720275,1.0,1.0,1.0
2022-12-29,1,2.1302129e-05,0.00012095716,0.117480725,1.0,1.0,1.0
2022-12-30,1,2.456893e-05,8.7430184e-05,0.11661581,1.0,1.0,1.0
2022-12-31,1,0.0,0.0,0.117594115,1.0,1.0,1.0
2023-01-01,1,0.0,0.0,0.116204865,1.0,1.0,1.0
2023-01-02,1,0.0,0.0,0.117199875,1.0,1.0,1.0
2023-01-03,1,1.0737433e-06,-1.8174367e-06,0.11575138,1.0,1.0,1.0
2023-01-04,1,1.3641226e-05,2.6088996e-05,0.11634728,1.0,1.0,1.0
2023-01-05,1,1.5549991e-05,6.011695e-05,0.11631163,1.0,1.0,1.0
