pollutant,horizon_days,grid_id,lat,lon,prediction_corrected,kriging_variance,local_i,p_sim,quadrant,significant,lisa_cluster
O3,3,g_026_012,3.4325,-76.5375,19.449682354927063,66.47650909423828,3.4585496814572254,0.001,3,True,low_low
O3,3,g_026_013,3.4325,-76.5325,19.263715505599976,66.2103042602539,3.61100931453976,0.001,3,True,low_low
O3,3,g_026_014,3.4325,-76.5275,19.302732467651367,65.96590423583984,3.612545486229081,0.001,3,True,low_low
O3,3,g_026_015,3.4325,-76.5225,19.386759757995605,65.74480438232422,3.5560294909146255,0.001,3,True,low_low
O3,3,g_026_016,3.4325,-76.5175,19.547531843185425,65.54940795898438,3.4588459005630665,0.001,3,True,low_low
O3,3,g_026_017,3.4325,-76.5125,19.73658537864685,65.3827133178711,3.3344977171827117,0.001,3,True,low_low
O3,3,g_026_018,3.4325,-76.5075,19.969868898391724,65.24742126464844,3.183617519657656,0.001,3,True,low_low
O3,3,g_026_019,3.4325,-76.5025,20.259694814682007,65.14497375488281,2.998460956035206,0.001,3,True,low_low
O3,3,g_026_020,3.4325,-76.4975,20.64059400558472,65.07548522949219,2.7792128593694416,0.001,3,True,low_low
O3,3,g_026_021,3.4325,-76.49249999999999,21.02657413482666,65.03768157958984,2.556980578756301,0.001,3,True,low_low
O3,3,g_026_022,3.4325,-76.4875,21.393383026123047,65.02642059326172,2.348199405649358,0.001,3,True,low_low
O3,3,g_026_023,3.4325,-76.4825,21.73790693283081,65.03266143798828,2.1423805719439715,0.001,3,True,low_low
O3,3,g_026_024,3.4325,-76.47749999999999,22.180927753448486,65.05265045166016,1.8945468784460882,0.001,3,True,low_low
O3,3,g_026_025,3.4325,-76.4725,22.85954570770264,65.10095977783203,1.5788710920047362,0.001,3,True,low_low
O3,3,g_026_026,3.4325,-76.4675,23.485583782196045,65.22786712646484,1.2121531276089663,0.002,3,True,low_low
O3,3,g_026_027,3.4325,-76.46249999999999,25.110142707824707,65.4933853149414,0.514177845992983,0.056,3,False,not_significant
O3,3,g_026_028,3.4325,-76.4575,30.236645698547363,65.86111450195312,0.0037781580690341267,0.378,1,False,not_significant
O3,3,g_026_029,3.4325,-76.4525,36.260090351104736,66.28660583496094,0.9729995447910009,0.005,1,True,high_high
O3,3,g_026_030,3.4325,-76.44749999999999,39.09235334396362,66.74796295166016,2.353313604944506,0.001,1,True,high_high
O3,3,g_026_031,3.4325,-76.4425,40.22958993911743,67.23336791992188,3.118275106139118,0.001,1,True,high_high
O3,3,g_026_032,3.4325,-76.4375,40.53251457214356,67.73590087890625,3.390816360064891,0.001,1,True,high_high
O3,3,g_026_033,3.4325,-76.43249999999999,40.59411096572876,68.25128936767578,3.457889284530764,0.001,1,True,high_high
O3,3,g_026_034,3.4325,-76.4275,40.58701944351196,68.77670288085938,3.43721730489393,0.001,1,True,high_high
O3,3,g_026_035,3.4325,-76.4225,40.370938301086426,69.31018829345703,3.273712084527432,0.001,1,True,high_high
O3,3,g_026_036,3.4325,-76.41749999999999,39.80136489868164,69.85035705566406,2.819871035511788,0.001,1,True,high_high
O3,3,g_026_037,3.4325,-76.4125,38.17072343826294,70.39617919921875,1.7989178350571005,0.001,1,True,high_high
O3,3,g_026_038,3.4325,-76.4075,34.43299055099487,70.94686889648438,0.40751834171231943,0.062,1,False,not_significant
O3,3,g_026_039,3.4325,-76.4025,27.8254508972168,71.50182342529297,-0.06359363382848636,0.333,2,False,not_significant
O3,3,g_027_000,3.4375,-76.5975,23.94009429216385,71.13909149169922,0.6772820408767203,0.047,3,True,low_low
O3,3,g_027_001,3.4375,-76.5925,28.35160356760025,70.67411041259766,0.1322572739183704,0.112,3,False,not_significant
O3,3,g_027_002,3.4375,-76.58749999999999,30.892316341400143,70.21949005126953,0.006248142392842462,0.447,1,False,not_significant
O3,3,g_027_003,3.4375,-76.5825,32.26863771677017,69.77607727050781,0.11443040623729249,0.203,1,False,not_significant
O3,3,g_027_004,3.4375,-76.5775,32.79432672262192,69.34480285644531,0.1887329776369364,0.14,1,False,not_significant
O3,3,g_027_005,3.4375,-76.57249999999999,32.69610607624054,68.92659759521484,0.17683179476596625,0.148,1,False,not_significant
O3,3,g_027_006,3.4375,-76.5675,32.341485142707825,68.52242279052734,0.10758858099659174,0.233,1,False,not_significant
O3,3,g_027_007,3.4375,-76.5625,31.39230763912201,68.13318634033203,0.010011478638120876,0.447,1,False,not_significant
O3,3,g_027_008,3.4375,-76.55749999999999,29.46408450603485,67.7597427368164,0.03688011063878701,0.168,3,False,not_significant
O3,3,g_027_009,3.4375,-76.5525,25.787479877471924,67.40282440185547,0.6183480068729237,0.013,3,True,low_low
O3,3,g_027_010,3.4375,-76.5475,22.56766438484192,67.06304931640625,1.7034154855834203,0.001,3,True,low_low
O3,3,g_027_011,3.4375,-76.54249999999999,20.571237206459045,66.74092102050781,2.710120325563561,0.001,3,True,low_low
O3,3,g_027_012,3.4375,-76.5375,19.630759358406067,66.4369888305664,3.32991486369609,0.001,3,True,low_low
O3,3,g_027_013,3.4375,-76.5325,19.207083225250244,66.152099609375,3.63057402543443,0.001,3,True,low_low
O3,3,g_027_014,3.4375,-76.5275,19.09124207496643,65.88789367675781,3.729091621234159,0.001,3,True,low_low
O3,3,g_027_015,3.4375,-76.5225,19.151054859161377,65.64749908447266,3.6928443543228915,0.001,3,True,low_low
O3,3,g_027_016,3.4375,-76.5175,19.389407634735107,65.43611907958984,3.551526428712165,0.001,3,True,low_low
O3,3,g_027_017,3.4375,-76.5125,19.70133948326111,65.2608871459961,3.357283542298715,0.001,3,True,low_low
O3,3,g_027_018,3.4375,-76.5075,20.06474018096924,65.12895965576172,3.14264545689229,0.001,3,True,low_low
O3,3,g_027_019,3.4375,-76.5025,20.397573471069336,65.0439682006836,2.9364112796847204,0.001,3,True,low_low
O3,3,g_027_020,3.4375,-76.4975,20.75289869308472,65.00335693359375,2.7192002279523364,0.001,3,True,low_low
O3,3,g_027_021,3.4375,-76.49249999999999,21.197630882263184,64.99910736083984,2.4675516371389494,0.001,3,True,low_low
O3,3,g_027_022,3.4375,-76.4875,21.650481700897217,65.02098083496094,2.208244420924418,0.001,3,True,low_low
O3,3,g_027_023,3.4375,-76.4825,22.056564331054688,65.06108093261719,1.9640267955176836,0.001,3,True,low_low
O3,3,g_027_024,3.4375,-76.47749999999999,22.50953483581543,65.12014770507812,1.7328082364186055,0.001,3,True,low_low
O3,3,g_027_025,3.4375,-76.4725,22.872538566589355,65.21438598632812,1.553875152521687,0.001,3,True,low_low
O3,3,g_027_026,3.4375,-76.4675,23.056614875793457,65.37649536132812,1.3622034587923808,0.001,3,True,low_low
O3,3,g_027_027,3.4375,-76.46249999999999,24.13256311416626,65.63313293457031,0.7651463770089029,0.021,3,True,low_low
O3,3,g_027_028,3.4375,-76.4575,28.5104775428772,65.97624969482422,0.010547364287236736,0.462,3,False,not_significant
O3,3,g_027_029,3.4375,-76.4525,35.14725589752197,66.38064575195312,0.6663021045445016,0.016,1,True,high_high
O3,3,g_027_030,3.4375,-76.44749999999999,38.56945276260376,66.82597351074219,2.0892697987013373,0.001,1,True,high_high
O3,3,g_027_031,3.4375,-76.4425,40.01276731491089,67.29928588867188,2.98550468864948,0.001,1,True,high_high
O3,3,g_027_032,3.4375,-76.4375,40.47098350524902,67.79256439208984,3.348625218194288,0.001,1,True,high_high
O3,3,g_027_033,3.4375,-76.43249999999999,40.60797166824341,68.30069732666016,3.458509117405371,0.001,1,True,high_high
O3,3,g_027_034,3.4375,-76.4275,40.57879829406738,68.82032012939453,3.4362205248068016,0.001,1,True,high_high
O3,3,g_027_035,3.4375,-76.4225,40.34807205200195,69.34908294677734,3.2628100090442396,0.001,1,True,high_high
O3,3,g_027_036,3.4375,-76.41749999999999,39.76887321472168,69.88533782958984,2.78770116990574,0.001,1,True,high_high
O3,3,g_027_037,3.4375,-76.4125,37.992013454437256,70.42787170410156,1.7150238118008783,0.001,1,True,high_high
O3,3,g_027_038,3.4375,-76.4075,34.018261432647705,70.97575378417969,0.33990870373270354,0.085,1,False,not_significant
O3,3,g_027_039,3.4375,-76.4025,27.47977495193481,71.5282974243164,-0.060050753026945305,0.365,2,False,not_significant
O3,3,g_028_000,3.4425,-76.5975,22.81799364089965,71.18772888183594,1.1295053115533182,0.007,3,True,low_low
O3,3,g_028_001,3.4425,-76.5925,26.516258001327515,70.72087860107422,0.45076996508769834,0.024,3,True,low_low
O3,3,g_028_002,3.4425,-76.58749999999999,28.731755793094635,70.26375579833984,0.06969076836337561,0.201,3,False,not_significant
O3,3,g_028_003,3.4425,-76.5825,30.08194357156753,69.81708526611328,-0.00024852212660222484,0.436,4,False,not_significant
O3,3,g_028_004,3.4425,-76.5775,30.714714229106903,69.38160705566406,0.004802893192371576,0.446,1,False,not_significant
O3,3,g_028_005,3.4425,-76.57249999999999,30.80449342727661,68.9581069946289,0.010122592764191642,0.41,1,False,not_significant
O3,3,g_028_006,3.4425,-76.5675,30.891594409942627,68.54732513427734,0.00764148169371349,0.436,1,False,not_significant
O3,3,g_028_007,3.4425,-76.5625,30.57621443271637,68.1500015258789,-0.00398656975947551,0.457,4,False,not_significant
O3,3,g_028_008,3.4425,-76.55749999999999,29.45769584178925,67.76679992675781,0.03330879311817654,0.196,3,False,not_significant
O3,3,g_028_009,3.4425,-76.5525,26.440874814987183,67.39830017089844,0.4503017871401469,0.026,3,True,low_low
O3,3,g_028_010,3.4425,-76.5475,23.361379981040955,67.04501342773438,1.373424087668386,0.001,3,True,low_low
O3,3,g_028_011,3.4425,-76.54249999999999,21.098418951034542,66.70741271972656,2.399942663808234,0.001,3,True,low_low
O3,3,g_028_012,3.4425,-76.5375,19.969433546066284,66.38610076904297,3.1188861834062496,0.001,3,True,low_low
O3,3,g_028_013,3.4425,-76.5325,19.30262660980225,66.08209991455078,3.555022461373356,0.001,3,True,low_low
O3,3,g_028_014,3.4425,-76.5275,19.00544571876526,65.7974853515625,3.765389262568546,0.001,3,True,low_low
O3,3,g_028_015,3.4425,-76.5225,19.004072904586792,65.53640747070312,3.776823367409778,0.001,3,True,low_low
O3,3,g_028_016,3.4425,-76.5175,19.268996477127075,65.30648040771484,3.6281230794717563,0.001,3,True,low_low
O3,3,g_028_017,3.4425,-76.5125,19.65167546272278,65.11959838867188,3.4000498967850725,0.001,3,True,low_low
O3,3,g_028_018,3.4425,-76.5075,20.049532175064087,64.98957824707031,3.1650147864258393,0.001,3,True,low_low
O3,3,g_028_019,3.4425,-76.5025,20.388028144836422,64.92446899414062,2.955599938805993,0.001,3,True,low_low
O3,3,g_028_020,3.4425,-76.4975,20.715198516845703,64.91934204101562,2.738954689492996,0.001,3,True,low_low
O3,3,g_028_021,3.4425,-76.49249999999999,21.213828086853027,64.95901489257812,2.441893267235401,0.001,3,True,low_low
O3,3,g_028_022,3.4425,-76.4875,21.95519256591797,65.02740478515625,2.0450589340508194,0.001,3,True,low_low
O3,3,g_028_023,3.4425,-76.4825,22.81461477279663,65.11497497558594,1.6293068905912758,0.001,3,True,low_low
O3,3,g_028_024,3.4425,-76.47749999999999,23.54586887359619,65.2226333618164,1.3104448630101808,0.001,3,True,low_low
O3,3,g_028_025,3.4425,-76.4725,23.78268575668335,65.3629150390625,1.165895014648325,0.002,3,True,low_low
O3,3,g_028_026,3.4425,-76.4675,23.82916784286499,65.55589294433594,1.0503959826582694,0.004,3,True,low_low
O3,3,g_028_027,3.4425,-76.46249999999999,24.718265056610107,65.81695556640625,0.6073476883399703,0.04,3,True,low_low
O3,3,g_028_028,3.4425,-76.4575,28.558082103729248,66.14595031738281,0.005685538668634109,0.479,3,False,not_significant
O3,3,g_028_029,3.4425,-76.4525,34.58232307434082,66.53089904785156,0.5664157420322131,0.019,1,True,high_high
O3,3,g_028_030,3.4425,-76.44749999999999,38.14230251312256,66.95777893066406,1.9071978724225092,0.001,1,True,high_high
O3,3,g_028_031,3.4425,-76.4425,39.7529878616333,67.41532897949219,2.841002675415002,0.001,1,True,high_high
O3,3,g_028_032,3.4425,-76.4375,40.34023904800415,67.89555358886719,3.2645830918857244,0.001,1,True,high_high
O3,3,g_028_033,3.4425,-76.43249999999999,40.598679542541504,68.39291381835938,3.427415595063587,0.001,1,True,high_high
O3,3,g_028_034,3.4425,-76.4275,40.56095743179321,68.90357971191406,3.4067610759766116,0.001,1,True,high_high
O3,3,g_028_035,3.4425,-76.4225,40.28650331497192,69.42485046386719,3.2057412487735175,0.001,1,True,high_high
O3,3,g_028_036,3.4425,-76.41749999999999,39.56500005722046,69.95475006103516,2.638769885977434,0.001,1,True,high_high
O3,3,g_028_037,3.4425,-76.4125,37.315566062927246,70.4918441772461,1.4247432137281548,0.002,1,True,high_high
O3,3,g_028_038,3.4425,-76.4075,32.65841007232666,71.0350341796875,0.16209002851124457,0.159,1,False,not_significant
O3,3,g_028_039,3.4425,-76.4025,26.552698135375977,71.58348846435547,-0.010976837506655282,0.474,2,False,not_significant
O3,3,g_029_000,3.4475,-76.5975,21.84544545412064,71.24214935302734,1.587523366461201,0.001,3,True,low_low
O3,3,g_029_001,3.4475,-76.5925,24.84347355365753,70.77250671386719,0.8876257781124568,0.004,3,True,low_low
O3,3,g_029_002,3.4475,-76.58749999999999,26.5654211640358,70.31184387207031,0.3720109932921221,0.051,3,False,not_significant
O3,3,g_029_003,3.4475,-76.5825,27.56351852416992,69.86074829101562,0.17924259780781687,0.123,3,False,not_significant
O3,3,g_029_004,3.4475,-76.5775,27.9924373626709,69.4198226928711,0.1163221036044969,0.189,3,False,not_significant
O3,3,g_029_005,3.4475,-76.57249999999999,28.15828001499176,68.98969268798828,0.096143766023079,0.21,3,False,not_significant
O3,3,g_029_006,3.4475,-76.5675,28.37134075164795,68.57096099853516,0.08239698275533913,0.218,3,False,not_significant
O3,3,g_029_007,3.4475,-76.5625,28.492966651916504,68.16421508789062,0.08037725357044531,0.206,3,False,not_significant
O3,3,g_029_008,3.4475,-76.55749999999999,28.097427248954773,67.77002716064453,0.14924786762472111,0.113,3,False,not_significant
O3,3,g_029_009,3.4475,-76.5525,26.114380836486816,67.3889389038086,0.48215038526900134,0.03,3,True,low_low
O3,3,g_029_010,3.4475,-76.5475,23.84780645370484,67.02147674560547,1.1724966748459638,0.001,3,True,low_low
O3,3,g_029_011,3.4475,-76.54249999999999,21.67395532131195,66.66822052001953,2.076290766059528,0.001,3,True,low_low
O3,3,g_029_012,3.4475,-76.5375,20.44089102745056,66.32989501953125,2.8226929674647283,0.001,3,True,low_low
O3,3,g_029_013,3.4475,-76.5325,19.58959126472473,66.00763702392578,3.3566311280410797,0.001,3,True,low_low
O3,3,g_029_014,3.4475,-76.5275,19.116501569747925,65.70360565185547,3.6765307764035033,0.001,3,True,low_low
O3,3,g_029_015,3.4475,-76.5225,18.996520519256592,65.4220962524414,3.7675860316841763,0.001,3,True,low_low
O3,3,g_029_016,3.4475,-76.5175,19.18609857559204,65.17180633544922,3.66789029545736,0.001,3,True,low_low
O3,3,g_029_017,3.4475,-76.5125,19.503146648406982,64.96895599365234,3.475059753423996,0.001,3,True,low_low
O3,3,g_029_018,3.4475,-76.5075,19.8603937625885,64.83756256103516,3.265175285701595,0.001,3,True,low_low
O3,3,g_029_019,3.4475,-76.5025,20.13851475715637,64.79522705078125,3.0817450154124946,0.001,3,True,low_low
O3,3,g_029_020,3.4475,-76.4975,20.431448459625244,64.83344268798828,2.8648213873413897,0.001,3,True,low_low
O3,3,g_029_021,3.4475,-76.49249999999999,21.08023405075073,64.92552947998047,2.4803443149911133,0.001,3,True,low_low
O3,3,g_029_022,3.4475,-76.4875,22.1758713722229,65.0475082397461,1.898048820665966,0.001,3,True,low_low
O3,3,g_029_023,3.4475,-76.4825,23.828442096710205,65.18717956542969,1.2199459289771009,0.001,3,True,low_low
O3,3,g_029_024,3.4475,-76.47749999999999,25.30965375900269,65.34416961669922,0.7313692331180177,0.008,3,True,low_low
O3,3,g_029_025,3.4475,-76.4725,25.91440439224243,65.5272445678711,0.5223712223425383,0.025,3,True,low_low
O3,3,g_029_026,3.4475,-76.4675,25.994962692260746,65.74954223632812,0.4214321020828298,0.053,3,False,not_significant
O3,3,g_029_027,3.4475,-76.46249999999999,26.942559719085693,66.0215835571289,0.16801478072797232,0.197,3,False,not_significant
O3,3,g_029_028,3.4475,-76.4575,30.411905765533447,66.34598541259766,0.013138293956895301,0.286,1,False,not_significant
O3,3,g_029_029,3.4475,-76.4525,35.071739196777344,66.7178955078125,0.7346572798661077,0.008,1,True,high_high
O3,3,g_029_030,3.4475,-76.44749999999999,38.077770709991455,67.12902069091797,1.9144922947589473,0.001,1,True,high_high
O3,3,g_029_031,3.4475,-76.4425,39.56502771377564,67.57109832763672,2.7573083534472436,0.001,1,True,high_high
O3,3,g_029_032,3.4475,-76.4375,40.19695854187012,68.03726196289062,3.1753692688791677,0.001,1,True,high_high
O3,3,g_029_033,3.4475,-76.43249999999999,40.419896602630615,68.52227020263672,3.331397286172429,0.001,1,True,high_high
O3,3,g_029_034,3.4475,-76.4275,40.407493591308594,69.022216796875,3.3172416963903806,0.001,1,True,high_high
O3,3,g_029_035,3.4475,-76.4225,40.13183403015137,69.5341796875,3.0995292057969746,0.001,1,True,high_high
O3,3,g_029_036,3.4475,-76.41749999999999,39.220425605773926,70.0560073852539,2.429142738851222,0.001,1,True,high_high
O3,3,g_029_037,3.4475,-76.4125,36.35699033737183,70.58605194091797,1.0935389670310167,0.005,1,True,high_high
O3,3,g_029_038,3.4475,-76.4075,31.07947874069214,71.12305450439453,0.03754479138868226,0.29,1,False,not_significant
O3,3,g_029_039,3.4475,-76.4025,25.630661010742188,71.66604614257812,0.0882169972745183,0.386,3,False,not_significant
O3,3,g_030_000,3.4525,-76.5975,21.22591352462769,71.30319213867188,1.8557619023360157,0.001,3,True,low_low
O3,3,g_030_001,3.4525,-76.5925,23.852176189422607,70.83003997802734,1.1793097679352318,0.001,3,True,low_low
O3,3,g_030_002,3.4525,-76.58749999999999,25.45763611793518,70.36503601074219,0.6003841145914293,0.022,3,True,low_low
O3,3,g_030_003,3.4525,-76.5825,26.24181854724884,69.90866088867188,0.37840322887405753,0.062,3,False,not_significant
O3,3,g_030_004,3.4525,-76.5775,26.3572678565979,69.46137237548828,0.3259215134484169,0.076,3,False,not_significant
O3,3,g_030_005,3.4525,-76.57249999999999,26.1906658411026,69.02366638183594,0.3331242141169853,0.082,3,False,not_significant
O3,3,g_030_006,3.4525,-76.5675,26.247570872306824,68.59603118896484,0.3152713607720628,0.094,3,False,not_significant
O3,3,g_030_007,3.4525,-76.5625,26.658762335777283,68.1789779663086,0.25569262787971364,0.116,3,False,not_significant
O3,3,g_030_008,3.4525,-76.55749999999999,27.08210527896881,67.77306365966797,0.24006828077752235,0.101,3,False,not_significant
O3,3,g_030_009,3.4525,-76.5525,26.23564076423645,67.3788833618164,0.4041621880534853,0.052,3,False,not_significant
O3,3,g_030_010,3.4525,-76.5475,24.74277186393737,66.99714660644531,0.8438312229062759,0.006,3,True,low_low
O3,3,g_030_011,3.4525,-76.54249999999999,22.596445083618164,66.62872314453125,1.6090084333381478,0.001,3,True,low_low
O3,3,g_030_012,3.4525,-76.5375,21.170851707458496,66.27473449707031,2.3850037215899116,0.001,3,True,low_low
O3,3,g_030_013,3.4525,-76.5325,20.11003565788269,65.93670654296875,3.0185603107615484,0.001,3,True,low_low
O3,3,g_030_014,3.4525,-76.5275,19.46219515800476,65.61695861816406,3.442885065577042,0.001,3,True,low_low
O3,3,g_030_015,3.4525,-76.5225,19.17963123321533,65.31946563720703,3.6337994269927507,0.001,3,True,low_low
O3,3,g_030_016,3.4525,-76.5175,19.25522327423096,65.0521011352539,3.6141336079269957,0.001,3,True,low_low
O3,3,g_030_017,3.4525,-76.5125,19.44452452659607,64.83153533935547,3.7479393559068708,0.001,3,True,low_low
O3,3,g_030_018,3.4525,-76.5075,19.666046380996704,64.69345092773438,3.603304830029198,0.001,3,True,low_low
O3,3,g_030_019,3.4525,-76.5025,19.85287570953369,64.6783676147461,3.456279012387952,0.001,3,True,low_low
O3,3,g_030_020,3.4525,-76.4975,20.16174697875977,64.76785278320312,2.9871729841476435,0.001,3,True,low_low
O3,3,g_030_021,3.4525,-76.49249999999999,20.9165906906128,64.91531372070312,2.5281818655918045,0.001,3,True,low_low
O3,3,g_030_022,3.4525,-76.4875,22.344243049621586,65.08988952636719,1.7580840453545583,0.001,3,True,low_low
O3,3,g_030_023,3.4525,-76.4825,24.824105262756348,65.27869415283203,0.8404818725324832,0.007,3,True,low_low
O3,3,g_030_024,3.4525,-76.47749999999999,27.498813152313232,65.48055267333984,0.23796828968622122,0.068,3,False,not_significant
O3,3,g_030_025,3.4525,-76.4725,28.94157314300537,65.70162200927734,0.050555987516537025,0.241,3,False,not_significant
O3,3,g_030_026,3.4525,-76.4675,29.390101432800293,65.951171875,0.008707903263778616,0.428,3,False,not_significant
O3,3,g_030_027,3.4525,-76.46249999999999,30.479838848114014,66.23717498779297,0.01353569397355209,0.314,1,False,not_significant
O3,3,g_030_028,3.4525,-76.4575,33.333481788635254,66.56327819824219,0.3371003326475629,0.047,1,True,high_high
O3,3,g_030_029,3.4525,-76.4525,36.35033512115479,66.92833709716797,1.1738134476943518,0.003,1,True,high_high
O3,3,g_030_030,3.4525,-76.44749999999999,38.48502492904663,67.32807159423828,2.1359666945633378,0.001,1,True,high_high
O3,3,g_030_031,3.4525,-76.4425,39.54737377166748,67.757080078125,2.779607244384837,0.001,1,True,high_high
O3,3,g_030_032,3.4525,-76.4375,40.06399583816528,68.21015930175781,3.1108428817445755,0.001,1,True,high_high
O3,3,g_030_033,3.4525,-76.43249999999999,40.235262393951416,68.68285369873047,3.232611758757198,0.001,1,True,high_high
O3,3,g_030_034,3.4525,-76.4275,40.24565744400024,69.1715316772461,3.2161142116161896,0.001,1,True,high_high
O3,3,g_030_035,3.4525,-76.4225,39.91939449310303,69.67337036132812,2.9809048474543283,0.001,1,True,high_high
O3,3,g_030_036,3.4525,-76.41749999999999,38.91157913208008,70.18612670898438,2.275489767623785,0.001,1,True,high_high
O3,3,g_030_037,3.4525,-76.4125,35.754611015319824,70.70806884765625,0.9217733436512797,0.005,1,True,high_high
O3,3,g_030_038,3.4525,-76.4075,30.353253841400143,71.23783111572266,0.007188773077437663,0.355,1,False,not_significant
O3,3,g_030_039,3.4525,-76.4025,25.27591562271118,71.77433776855469,0.15161240791287603,0.316,3,False,not_significant
O3,3,g_031_000,3.4575,-76.5975,21.34775686264038,71.37203216552734,1.724492331314561,0.001,3,True,low_low
O3,3,g_031_001,3.4575,-76.5925,24.309030175209045,70.89488220214844,1.0131749585622785,0.002,3,True,low_low
O3,3,g_031_002,3.4575,-76.58749999999999,26.3548583984375,70.42503356933594,0.40806065402295433,0.047,3,True,low_low
O3,3,g_031_003,3.4575,-76.5825,27.42657434940338,69.96282958984375,0.19890505982639087,0.112,3,False,not_significant
O3,3,g_031_004,3.4575,-76.5775,27.447763204574585,69.50862121582031,0.1704199332876494,0.154,3,False,not_significant
O3,3,g_031_005,3.4575,-76.57249999999999,26.97606718540192,69.06278991699219,0.20229069740396308,0.152,3,False,not_significant
O3,3,g_031_006,3.4575,-76.5675,26.938936591148376,68.62574005126953,0.19612025051441387,0.165,3,False,not_significant
O3,3,g_031_007,3.4575,-76.5625,27.57071101665497,68.19794464111328,0.12667203036467758,0.212,3,False,not_significant
O3,3,g_031_008,3.4575,-76.55749999999999,28.477933764457703,67.77998352050781,0.07142755306717226,0.243,3,False,not_significant
O3,3,g_031_009,3.4575,-76.5525,28.241753697395325,67.37261199951172,0.10494339885756886,0.185,3,False,not_significant
O3,3,g_031_010,3.4575,-76.5475,26.881474256515503,66.97686004638672,0.3306905054519488,0.055,3,False,not_significant
O3,3,g_031_011,3.4575,-76.54249999999999,24.34857749938965,66.59414672851562,0.9469098213726796,0.005,3,True,low_low
O3,3,g_031_012,3.4575,-76.5375,22.299418926239014,66.22639465332031,1.7898820551005201,0.001,3,True,low_low
O3,3,g_031_013,3.4575,-76.5325,20.87609004974365,65.87619018554688,2.5523370775273246,0.001,3,True,low_low
O3,3,g_031_014,3.4575,-76.5275,20.019288778305054,65.54695129394531,3.0865800923242106,0.001,3,True,low_low
O3,3,g_031_015,3.4575,-76.5225,19.595462322235107,65.24336242675781,3.36616976079539,0.001,3,True,low_low
O3,3,g_031_016,3.4575,-76.5175,19.524242162704468,64.9728012084961,3.4376024630756534,0.001,3,True,low_low
O3,3,g_031_017,3.4575,-76.5125,19.593982696533203,64.74864959716797,3.6418278314911205,0.001,3,True,low_low
O3,3,g_031_018,3.4575,-76.5075,13.690156936645508,0.0,5.234614359532366,0.001,3,True,low_low
O3,3,g_031_019,3.4575,-76.5025,19.828516244888306,64.6185073852539,3.433356381036933,0.001,3,True,low_low
O3,3,g_031_020,3.4575,-76.4975,20.194312572479248,64.75930786132812,2.9495611416011327,0.001,3,True,low_low
O3,3,g_031_021,3.4575,-76.49249999999999,20.93758535385132,64.95061492919922,2.4733331509497196,0.001,3,True,low_low
O3,3,g_031_022,3.4575,-76.4875,22.514928340911865,65.16647338867188,1.5841931800334437,0.001,3,True,low_low
O3,3,g_031_023,3.4575,-76.4825,25.99195337295532,65.39485931396484,0.4919839166696164,0.032,3,True,low_low
O3,3,g_031_024,3.4575,-76.47749999999999,29.80981397628784,65.63351440429688,0.00676766498220193,0.349,3,False,not_significant
O3,3,g_031_025,3.4575,-76.4725,32.129003047943115,65.88634490966797,0.08341258670243838,0.264,1,False,not_significant
O3,3,g_031_026,3.4575,-76.4675,32.89291334152222,66.15991973876953,0.23045795252503615,0.1,1,False,not_significant
O3,3,g_031_027,3.4575,-76.46249999999999,33.86994647979736,66.46044921875,0.46299406249018954,0.027,1,True,high_high
O3,3,g_031_028,3.4575,-76.4575,35.89536428451538,66.79171752929688,1.0128243422732495,0.005,1,True,high_high
O3,3,g_031_029,3.4575,-76.4525,37.777793884277344,67.15444946289062,1.7893074023468325,0.001,1,True,high_high
O3,3,g_031_030,3.4575,-76.44749999999999,39.11307334899902,67.54689025878906,2.4981994925415116,0.001,1,True,high_high
O3,3,g_031_031,3.4575,-76.4425,39.76151943206787,67.96588134765625,2.9315357518212286,0.001,1,True,high_high
O3,3,g_031_032,3.4575,-76.4375,40.08177614212036,68.4078140258789,3.140895745557438,0.001,1,True,high_high
O3,3,g_031_033,3.4575,-76.43249999999999,40.13140916824341,68.86922454833984,3.1921842325577385,0.001,1,True,high_high
O3,3,g_031_034,3.4575,-76.4275,40.11240196228027,69.34703826904297,3.1543555838965194,0.001,1,True,high_high
O3,3,g_031_035,3.4575,-76.4225,39.80519390106201,69.83867645263672,2.9325720629517322,0.001,1,True,high_high
O3,3,g_031_036,3.4575,-76.41749999999999,38.90254068374634,70.34202575683594,2.288825955472771,0.001,1,True,high_high
O3,3,g_031_037,3.4575,-76.4125,36.07931041717529,70.8553466796875,1.0131628271405586,0.005,1,True,high_high
O3,3,g_031_038,3.4575,-76.4075,30.94172477722168,71.37724304199219,0.029217544375490963,0.31,1,False,not_significant
O3,3,g_031_039,3.4575,-76.4025,25.63929748535156,71.90657806396484,0.1043476246132495,0.366,3,False,not_significant
O3,3,g_032_000,3.4625,-76.5975,22.340354800224304,71.4500503540039,1.250368064751308,0.005,3,True,low_low
O3,3,g_032_001,3.4625,-76.5925,26.1311856508255,70.96869659423828,0.5228356156941664,0.018,3,True,low_low
O3,3,g_032_002,3.4625,-76.58749999999999,28.76481032371521,70.49378967285156,0.07145014049343047,0.197,3,False,not_significant
O3,3,g_032_003,3.4625,-76.5825,30.165034651756287,70.02556610107422,-0.0014570806377823724,0.427,4,False,not_significant
O3,3,g_032_004,3.4625,-76.5775,30.40004539489746,69.56427764892578,-0.00019216851067115913,0.495,4,False,not_significant
