fuente,lat,lon
Sentinel-5P,3.3646552562713623,-76.57083129882812
Sentinel-5P,3.3646552562713623,-76.5625
Sentinel-5P,3.3646552562713623,-76.55416870117188
Sentinel-5P,3.3646552562713623,-76.54582977294922
Sentinel-5P,3.3646552562713623,-76.5374984741211
Sentinel-5P,3.3646552562713623,-76.52916717529297
Sentinel-5P,3.3646552562713623,-76.52083587646484
Sentinel-5P,3.3646552562713623,-76.51249694824219
Sentinel-5P,3.3646552562713623,-76.50416564941406
Sentinel-5P,3.3646552562713623,-76.49583435058594
Sentinel-5P,3.3646552562713623,-76.48750305175781
Sentinel-5P,3.3646552562713623,-76.47916412353516
Sentinel-5P,3.3646552562713623,-76.47083282470703
Sentinel-5P,3.3646552562713623,-76.4625015258789
Sentinel-5P,3.3646552562713623,-76.45417022705078
