archivo,ruta,extension,size_mb,fecha_inferida,carpeta_padre,modificado,anio,mes
modis_maiac_aod_2023-09-20.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-20.tif,.tif,0.0031,2023-09-20,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-21.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-21.tif,.tif,0.0052,2023-09-21,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-22.tif,.tif,0.0023,2023-09-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-23.tif,.tif,0.0044,2023-09-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-25.tif,.tif,0.0039,2023-09-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-26.tif,.tif,0.0014,2023-09-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-27.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-27.tif,.tif,0.0021,2023-09-27,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-28.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-28.tif,.tif,0.0025,2023-09-28,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-29.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-29.tif,.tif,0.0052,2023-09-29,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-09-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-09-30.tif,.tif,0.0038,2023-09-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-09
modis_maiac_aod_2023-10-02.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-02.tif,.tif,0.0043,2023-10-02,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-03.tif,.tif,0.0014,2023-10-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-06.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-06.tif,.tif,0.0043,2023-10-06,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-09.tif,.tif,0.0014,2023-10-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-10.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-10.tif,.tif,0.0041,2023-10-10,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-12.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-12.tif,.tif,0.0048,2023-10-12,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-13.tif,.tif,0.0039,2023-10-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-14.tif,.tif,0.0033,2023-10-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-15.tif,.tif,0.0017,2023-10-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-16.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-16.tif,.tif,0.0048,2023-10-16,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-17.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-17.tif,.tif,0.0033,2023-10-17,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-18.tif,.tif,0.0034,2023-10-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-21.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-21.tif,.tif,0.0017,2023-10-21,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-23.tif,.tif,0.0034,2023-10-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:29,2023.0,2023-10
modis_maiac_aod_2023-10-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-25.tif,.tif,0.0023,2023-10-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-10
modis_maiac_aod_2023-10-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-10-30.tif,.tif,0.0024,2023-10-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-10
modis_maiac_aod_2023-11-02.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-02.tif,.tif,0.0027,2023-11-02,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-03.tif,.tif,0.002,2023-11-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-04.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-04.tif,.tif,0.0031,2023-11-04,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-09.tif,.tif,0.0017,2023-11-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-10.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-10.tif,.tif,0.0016,2023-11-10,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-11.tif,.tif,0.0029,2023-11-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-13.tif,.tif,0.0026,2023-11-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-14.tif,.tif,0.0032,2023-11-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-16.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-16.tif,.tif,0.0046,2023-11-16,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-18.tif,.tif,0.0014,2023-11-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-20.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-20.tif,.tif,0.0023,2023-11-20,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-21.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-21.tif,.tif,0.0015,2023-11-21,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-22.tif,.tif,0.0016,2023-11-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-23.tif,.tif,0.0035,2023-11-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-26.tif,.tif,0.0048,2023-11-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-27.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-27.tif,.tif,0.0051,2023-11-27,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-11-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-11-30.tif,.tif,0.0039,2023-11-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-11
modis_maiac_aod_2023-12-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-01.tif,.tif,0.0041,2023-12-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-02.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-02.tif,.tif,0.0027,2023-12-02,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-03.tif,.tif,0.0032,2023-12-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-05.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-05.tif,.tif,0.0033,2023-12-05,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-07.tif,.tif,0.0018,2023-12-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-08.tif,.tif,0.0033,2023-12-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-09.tif,.tif,0.0043,2023-12-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-11.tif,.tif,0.0024,2023-12-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:30,2023.0,2023-12
modis_maiac_aod_2023-12-12.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-12.tif,.tif,0.0016,2023-12-12,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-13.tif,.tif,0.0019,2023-12-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-14.tif,.tif,0.0015,2023-12-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-18.tif,.tif,0.0024,2023-12-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-19.tif,.tif,0.0019,2023-12-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-20.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-20.tif,.tif,0.0032,2023-12-20,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-21.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-21.tif,.tif,0.0045,2023-12-21,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-24.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-24.tif,.tif,0.0033,2023-12-24,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-27.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-27.tif,.tif,0.002,2023-12-27,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-28.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-28.tif,.tif,0.0023,2023-12-28,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-29.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-29.tif,.tif,0.0019,2023-12-29,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-30.tif,.tif,0.0022,2023-12-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2023-12-31.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-12-31.tif,.tif,0.0025,2023-12-31,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2023.0,2023-12
modis_maiac_aod_2024-01-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-03.tif,.tif,0.0042,2024-01-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-04.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-04.tif,.tif,0.0031,2024-01-04,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-05.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-05.tif,.tif,0.0033,2024-01-05,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-06.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-06.tif,.tif,0.0039,2024-01-06,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-07.tif,.tif,0.005,2024-01-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-08.tif,.tif,0.0046,2024-01-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-09.tif,.tif,0.0032,2024-01-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-10.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-10.tif,.tif,0.0045,2024-01-10,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-11.tif,.tif,0.0023,2024-01-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-12.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-12.tif,.tif,0.0029,2024-01-12,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-13.tif,.tif,0.0024,2024-01-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:31,2024.0,2024-01
modis_maiac_aod_2024-01-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-14.tif,.tif,0.0024,2024-01-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-15.tif,.tif,0.005,2024-01-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-16.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-16.tif,.tif,0.0031,2024-01-16,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-17.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-17.tif,.tif,0.0034,2024-01-17,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-18.tif,.tif,0.0043,2024-01-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-19.tif,.tif,0.0034,2024-01-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-22.tif,.tif,0.0046,2024-01-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-23.tif,.tif,0.0052,2024-01-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-24.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-24.tif,.tif,0.0053,2024-01-24,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-25.tif,.tif,0.0044,2024-01-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-26.tif,.tif,0.0042,2024-01-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-27.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-27.tif,.tif,0.0014,2024-01-27,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-28.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-28.tif,.tif,0.0042,2024-01-28,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-29.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-29.tif,.tif,0.0047,2024-01-29,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-01-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-01-30.tif,.tif,0.0039,2024-01-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-01
modis_maiac_aod_2024-02-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-01.tif,.tif,0.0018,2024-02-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-03.tif,.tif,0.0016,2024-02-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-04.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-04.tif,.tif,0.0035,2024-02-04,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-07.tif,.tif,0.0035,2024-02-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-08.tif,.tif,0.0042,2024-02-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-09.tif,.tif,0.0036,2024-02-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-11.tif,.tif,0.0041,2024-02-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-13.tif,.tif,0.0038,2024-02-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-14.tif,.tif,0.0049,2024-02-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-15.tif,.tif,0.0045,2024-02-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-16.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-16.tif,.tif,0.0033,2024-02-16,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:32,2024.0,2024-02
modis_maiac_aod_2024-02-17.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-17.tif,.tif,0.0023,2024-02-17,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-18.tif,.tif,0.0036,2024-02-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-19.tif,.tif,0.0014,2024-02-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-22.tif,.tif,0.0043,2024-02-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-23.tif,.tif,0.005,2024-02-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-24.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-24.tif,.tif,0.0019,2024-02-24,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-25.tif,.tif,0.0021,2024-02-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-26.tif,.tif,0.0029,2024-02-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-02-28.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-02-28.tif,.tif,0.004,2024-02-28,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-02
modis_maiac_aod_2024-03-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-03-01.tif,.tif,0.0021,2024-03-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-03
modis_maiac_aod_2024-03-04.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-03-04.tif,.tif,0.0042,2024-03-04,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-03
modis_maiac_aod_2024-03-05.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-03-05.tif,.tif,0.0042,2024-03-05,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-03
modis_maiac_aod_2024-03-06.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-03-06.tif,.tif,0.0039,2024-03-06,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-03
modis_maiac_aod_2024-03-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-03-07.tif,.tif,0.0026,2024-03-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-03
modis_maiac_aod_2024-03-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-03-08.tif,.tif,0.0034,2024-03-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-03
modis_maiac_aod_2024-03-10.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2024-03-10.tif,.tif,0.0021,2024-03-10,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:33,2024.0,2024-03
